,layer_num,embed_dim,num_heads,mlp_ratio,max_OA,OA,AA,Kappa,retrain_time,num_params_subnet,flops
0,10,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[3, 4, 4, 3, 6, 5, 5, 4, 6, 5]","[5, 3, 1, 4, 1, 2, 5, 6, 5, 5]",75.0078,0.7481,0.8521,0.7178,0:03:18,284677,15041838
0,5,"[96, 96, 96, 96, 96]","[3, 3, 5, 4, 3]","[1, 5, 2, 4, 2]",75.6075,0.7560,0.8440,0.7262,0:02:05,482989,23946622
0,6,"[48, 48, 48, 48, 48, 48]","[6, 6, 5, 6, 4, 6]","[4, 4, 2, 3, 6, 5]",64.2746,0.6427,0.7670,0.6011,0:02:21,186727,9463482
0,7,"[240, 240, 240, 240, 240, 240, 240]","[4, 3, 3, 3, 6, 5, 4]","[4, 2, 1, 6, 3, 6, 6]",81.3153,0.8066,0.8811,0.7791,0:03:34,4948576,245122080
0,5,"[176, 176, 176, 176, 176]","[6, 6, 5, 5, 6]","[3, 4, 1, 1, 6]",80.6845,0.7911,0.8727,0.7642,0:02:32,1618488,79782864
0,6,"[128, 128, 128, 128, 128, 128]","[3, 4, 3, 5, 5, 6]","[4, 5, 2, 6, 2, 1]",81.6772,0.8160,0.8794,0.7919,0:02:29,1098988,54695144
0,10,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96]","[6, 5, 3, 4, 5, 4, 6, 5, 4, 3]","[2, 4, 1, 3, 6, 5, 4, 6, 6, 4]",82.7009,0.8089,0.8931,0.7843,0:03:27,1171111,59621562
0,7,"[240, 240, 240, 240, 240, 240, 240]","[5, 4, 3, 5, 3, 6, 5]","[3, 4, 5, 1, 4, 2, 5]",81.9047,0.8088,0.8915,0.7832,0:03:33,4486816,222542880
0,7,"[192, 192, 192, 192, 192, 192, 192]","[3, 3, 3, 6, 3, 6, 5]","[3, 6, 5, 6, 4, 2, 3]",82.3493,0.8193,0.8949,0.7952,0:03:14,3257098,161692412
0,5,"[112, 112, 112, 112, 112]","[4, 5, 5, 3, 5]","[3, 3, 6, 3, 3]",80.8913,0.8089,0.8654,0.7834,0:02:11,747595,36910034
0,10,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80]","[3, 4, 5, 6, 4, 5, 4, 5, 3, 3]","[6, 6, 3, 6, 3, 2, 4, 5, 4, 2]",79.8780,0.7989,0.8890,0.7739,0:03:22,818152,41927984
0,6,"[112, 112, 112, 112, 112, 112]","[3, 5, 4, 6, 4, 4]","[3, 6, 6, 1, 6, 4]",79.0715,0.7906,0.8652,0.7632,0:02:28,1000379,49740978
0,4,"[48, 48, 48, 48]","[5, 6, 5, 4]","[1, 3, 4, 4]",51.1426,0.4911,0.6171,0.4292,0:01:50,110974,5347188
0,10,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80]","[4, 6, 6, 4, 5, 5, 5, 5, 4, 5]","[1, 2, 4, 3, 1, 5, 5, 6, 3, 5]",79.0404,0.7840,0.8850,0.7576,0:03:24,742164,38246712
0,4,"[64, 64, 64, 64]","[6, 3, 3, 4]","[3, 4, 4, 3]",55.7853,0.5573,0.6719,0.5071,0:01:50,205438,9949044
0,7,"[176, 176, 176, 176, 176, 176, 176]","[5, 6, 5, 5, 5, 4, 3]","[2, 5, 3, 3, 1, 2, 1]",83.0938,0.8195,0.8875,0.7959,0:03:08,1993720,99687056
0,6,"[96, 96, 96, 96, 96, 96]","[6, 3, 3, 6, 6, 4]","[2, 1, 4, 4, 1, 4]",80.7259,0.8074,0.8767,0.7830,0:02:22,558160,28043904
0,5,"[144, 144, 144, 144, 144]","[5, 6, 5, 6, 6]","[5, 4, 4, 1, 6]",82.8766,0.8205,0.8863,0.7967,0:02:22,1301896,64140944
0,6,"[160, 160, 160, 160, 160, 160]","[4, 6, 6, 3, 6, 3]","[5, 3, 1, 1, 1, 1]",81.6875,0.8169,0.8782,0.7914,0:02:39,1289254,64296932
0,5,"[144, 144, 144, 144, 144]","[5, 4, 5, 4, 4]","[2, 6, 4, 5, 6]",81.8530,0.8186,0.8822,0.7937,0:02:19,1426744,70237328
0,7,"[64, 64, 64, 64, 64, 64, 64]","[4, 5, 3, 3, 5, 5, 5]","[2, 1, 3, 2, 4, 1, 6]",73.3637,0.7336,0.8433,0.7041,0:02:34,294490,15078364
0,8,"[144, 144, 144, 144, 144, 144, 144, 144]","[6, 3, 5, 5, 6, 5, 5, 3]","[6, 2, 4, 4, 6, 5, 1, 3]",81.1602,0.8064,0.8895,0.7814,0:03:14,2007760,100497376
0,9,"[240, 240, 240, 240, 240, 240, 240, 240, 240]","[6, 4, 5, 3, 3, 3, 5, 6, 5]","[2, 3, 4, 1, 2, 1, 1, 1, 3]",81.5014,0.7939,0.8927,0.7675,0:04:14,4259296,213558240
0,5,"[240, 240, 240, 240, 240]","[6, 5, 6, 6, 4]","[4, 3, 3, 3, 4]",79.2266,0.7884,0.8705,0.7605,0:02:50,3213616,158145120
0,9,"[176, 176, 176, 176, 176, 176, 176, 176, 176]","[5, 5, 5, 3, 5, 3, 3, 4, 3]","[2, 6, 4, 3, 2, 1, 5, 2, 2]",83.0317,0.8025,0.8938,0.7777,0:03:46,2863148,143719240
0,9,"[80, 80, 80, 80, 80, 80, 80, 80, 80]","[4, 5, 4, 4, 5, 4, 3, 3, 3]","[3, 5, 1, 3, 5, 6, 4, 4, 1]",82.2666,0.8227,0.8846,0.7996,0:03:06,676558,34685588
0,4,"[240, 240, 240, 240]","[3, 5, 4, 5]","[6, 6, 1, 4]",75.4110,0.7284,0.8355,0.6955,0:02:24,2981056,145703040
0,9,"[64, 64, 64, 64, 64, 64, 64, 64, 64]","[6, 6, 4, 3, 6, 6, 4, 6, 3]","[4, 2, 2, 6, 5, 6, 5, 5, 2]",75.4317,0.7514,0.8685,0.7229,0:03:06,475982,24454612
0,8,"[240, 240, 240, 240, 240, 240, 240, 240]","[6, 6, 5, 4, 6, 6, 6, 4]","[2, 3, 5, 2, 5, 4, 3, 6]",81.1085,0.8052,0.8920,0.7795,0:04:03,5412016,268853760
0,7,"[32, 32, 32, 32, 32, 32, 32]","[3, 5, 5, 5, 6, 5, 3]","[1, 1, 6, 6, 5, 4, 5]",56.7263,0.5672,0.6746,0.5189,0:02:34,98886,5131812
0,10,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[4, 3, 5, 6, 5, 3, 3, 3, 4, 4]","[1, 6, 3, 2, 3, 6, 2, 6, 1, 1]",74.2529,0.7426,0.7891,0.7123,0:03:17,257326,13729716
0,7,"[144, 144, 144, 144, 144, 144, 144]","[4, 4, 6, 3, 4, 6, 4]","[2, 6, 5, 6, 5, 3, 1]",83.1455,0.8315,0.8914,0.8082,0:02:55,1807936,90173664
0,8,"[160, 160, 160, 160, 160, 160, 160, 160]","[3, 6, 4, 6, 6, 4, 6, 3]","[3, 2, 2, 1, 3, 4, 5, 6]",82.4837,0.8092,0.8974,0.7845,0:03:19,2213402,110847324
0,10,"[240, 240, 240, 240, 240, 240, 240, 240, 240, 240]","[3, 4, 4, 6, 5, 4, 3, 6, 4, 4]","[1, 5, 2, 5, 5, 3, 1, 2, 1, 5]",82.6698,0.8171,0.8882,0.7924,0:04:41,5877136,293737920
0,5,"[80, 80, 80, 80, 80]","[4, 5, 5, 6, 5]","[4, 5, 4, 3, 3]",74.6045,0.7109,0.8189,0.6781,0:02:06,405130,20059676
0,10,"[240, 240, 240, 240, 240, 240, 240, 240, 240, 240]","[4, 3, 5, 5, 3, 5, 4, 6, 4, 3]","[2, 6, 2, 4, 6, 6, 2, 4, 3, 2]",82.1735,0.8176,0.8906,0.7926,0:04:43,6685216,333251520
0,5,"[240, 240, 240, 240, 240]","[4, 4, 4, 6, 4]","[5, 2, 3, 4, 4]",80.2606,0.7842,0.8677,0.7563,0:02:46,3329056,163789920
0,4,"[144, 144, 144, 144]","[3, 4, 6, 4]","[5, 1, 4, 2]",80.4157,0.8043,0.8658,0.7777,0:01:58,889360,43392384
0,4,"[144, 144, 144, 144]","[5, 6, 3, 5]","[4, 5, 5, 1]",78.2959,0.7681,0.8366,0.7381,0:02:00,1009576,49224560
0,10,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80]","[3, 3, 4, 3, 3, 6, 5, 4, 3, 5]","[1, 4, 2, 6, 2, 6, 5, 3, 4, 3]",81.3256,0.7938,0.8916,0.7685,0:03:20,752460,38710056
0,6,"[80, 80, 80, 80, 80, 80]","[6, 3, 6, 6, 3, 6]","[4, 5, 4, 5, 2, 2]",75.8039,0.7581,0.8524,0.7296,0:02:23,466860,23375016
0,4,"[128, 128, 128, 128]","[4, 3, 6, 6]","[2, 2, 3, 5]",79.8056,0.7970,0.8563,0.7693,0:01:56,705534,34377588
0,5,"[96, 96, 96, 96, 96]","[3, 3, 4, 6, 5]","[1, 1, 1, 1, 4]",77.7065,0.7745,0.8441,0.7454,0:02:05,371821,18527614
0,4,"[96, 96, 96, 96]","[6, 5, 3, 5]","[5, 6, 5, 5]",75.6592,0.7566,0.8433,0.7266,0:01:52,574570,27977852
0,4,"[176, 176, 176, 176]","[6, 5, 3, 6]","[3, 1, 6, 1]",80.5191,0.8052,0.8643,0.7793,0:02:07,1245195,60763122
0,6,"[96, 96, 96, 96, 96, 96]","[4, 5, 6, 6, 4, 4]","[2, 2, 6, 2, 5, 5]",79.4230,0.7942,0.8814,0.7680,0:02:23,668941,33439294
0,10,"[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[5, 3, 4, 4, 5, 4, 3, 3, 5, 4]","[2, 6, 1, 6, 2, 2, 1, 3, 4, 4]",83.7452,0.8281,0.9019,0.8050,0:04:03,3239269,162896174
0,4,"[128, 128, 128, 128]","[3, 6, 5, 5]","[4, 3, 3, 5]",80.1365,0.8014,0.8575,0.7751,0:01:56,802162,39074924
0,6,"[64, 64, 64, 64, 64, 64]","[6, 4, 3, 3, 5, 5]","[4, 3, 3, 2, 5, 3]",67.6455,0.6764,0.7933,0.6407,0:02:18,286822,14439012
0,8,"[176, 176, 176, 176, 176, 176, 176, 176]","[5, 4, 6, 5, 5, 3, 5, 3]","[6, 5, 4, 3, 4, 2, 1, 2]",81.0774,0.8080,0.8856,0.7827,0:03:28,2739074,136881388
0,6,"[240, 240, 240, 240, 240, 240]","[4, 4, 5, 3, 4, 5]","[6, 3, 5, 6, 3, 6]",80.4260,0.7824,0.8831,0.7550,0:03:13,4831456,238324800
0,8,"[96, 96, 96, 96, 96, 96, 96, 96]","[6, 5, 5, 6, 6, 5, 4, 3]","[6, 2, 5, 3, 3, 2, 4, 3]",81.0774,0.7998,0.8791,0.7749,0:02:57,854791,43345722
0,10,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[4, 3, 5, 5, 3, 5, 3, 4, 5, 6]","[1, 3, 4, 2, 5, 4, 5, 1, 3, 2]",77.9133,0.7554,0.8499,0.7269,0:03:18,251500,13418664
0,8,"[192, 192, 192, 192, 192, 192, 192, 192]","[5, 5, 5, 3, 3, 6, 4, 6]","[2, 4, 6, 2, 3, 1, 1, 5]",82.5871,0.8259,0.8960,0.8022,0:03:32,3033598,151606644
0,9,"[80, 80, 80, 80, 80, 80, 80, 80, 80]","[3, 3, 5, 3, 5, 4, 6, 3, 3]","[4, 3, 2, 4, 1, 2, 2, 4, 6]",82.0908,0.8063,0.8813,0.7822,0:03:04,623100,32053896
0,4,"[240, 240, 240, 240]","[5, 3, 4, 5]","[2, 2, 2, 5]",78.5338,0.7702,0.8504,0.7400,0:02:21,2288416,111834240
0,5,"[176, 176, 176, 176, 176]","[6, 4, 3, 5, 3]","[5, 2, 3, 1, 2]",78.5234,0.7837,0.8680,0.7563,0:02:26,1494939,73750866
0,10,"[112, 112, 112, 112, 112, 112, 112, 112, 112, 112]","[5, 4, 6, 4, 5, 4, 6, 3, 4, 6]","[3, 6, 2, 2, 1, 5, 6, 6, 4, 6]",81.5324,0.8066,0.8894,0.7816,0:03:38,1578605,79898910
0,7,"[128, 128, 128, 128, 128, 128, 128]","[6, 5, 3, 3, 3, 5, 6]","[6, 5, 4, 3, 2, 6, 1]",82.7836,0.8278,0.8818,0.8045,0:02:50,1393888,69640928
0,10,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]","[5, 5, 4, 5, 4, 3, 5, 3, 5, 5]","[5, 6, 4, 1, 2, 6, 1, 3, 4, 3]",81.6462,0.8001,0.8872,0.7740,0:03:40,1854030,93784404
0,4,"[176, 176, 176, 176]","[5, 5, 5, 4]","[3, 5, 2, 4]",80.0124,0.8001,0.8618,0.7728,0:02:11,1434407,70027258
0,4,"[64, 64, 64, 64]","[5, 4, 5, 6]","[1, 2, 4, 1]",58.0602,0.5806,0.6805,0.5335,0:01:53,154348,7436520
0,7,"[64, 64, 64, 64, 64, 64, 64]","[6, 4, 6, 6, 5, 3, 4]","[6, 2, 5, 5, 5, 4, 2]",73.1879,0.7319,0.8346,0.7001,0:02:37,377309,19109790
0,4,"[64, 64, 64, 64]","[6, 6, 3, 5]","[6, 3, 4, 4]",60.4074,0.6043,0.7610,0.5628,0:01:53,228393,11031846
0,5,"[160, 160, 160, 160, 160]","[4, 6, 3, 5, 4]","[3, 6, 6, 2, 5]",80.2192,0.8015,0.8723,0.7751,0:02:24,1704801,83924470
0,9,"[48, 48, 48, 48, 48, 48, 48, 48, 48]","[3, 6, 6, 5, 5, 6, 5, 6, 6]","[5, 4, 3, 2, 5, 5, 5, 4, 5]",75.6902,0.7569,0.8402,0.7274,0:03:08,279685,14585550
0,10,"[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[5, 4, 4, 6, 4, 4, 6, 6, 4, 3]","[2, 4, 4, 4, 2, 2, 6, 2, 6, 1]",83.6315,0.8189,0.9002,0.7953,0:04:09,3363525,168967470
0,8,"[128, 128, 128, 128, 128, 128, 128, 128]","[3, 5, 6, 3, 6, 6, 5, 6]","[3, 3, 5, 1, 1, 4, 3, 4]",82.2769,0.8164,0.8900,0.7917,0:03:04,1360858,68590172
0,8,"[112, 112, 112, 112, 112, 112, 112, 112]","[5, 5, 4, 6, 4, 4, 3, 3]","[3, 5, 1, 1, 1, 2, 2, 2]",80.5398,0.7833,0.8751,0.7560,0:02:58,874594,44589804
0,4,"[96, 96, 96, 96]","[3, 4, 5, 3]","[2, 3, 4, 4]",75.4317,0.7543,0.8383,0.7246,0:01:52,426733,20776126
0,5,"[112, 112, 112, 112, 112]","[6, 6, 5, 4, 4]","[4, 6, 6, 4, 6]",80.6328,0.7932,0.8671,0.7665,0:02:15,947842,46664268
0,6,"[192, 192, 192, 192, 192, 192]","[5, 5, 6, 4, 6, 3]","[5, 2, 5, 4, 6, 4]",79.2989,0.7685,0.8831,0.7401,0:02:54,2884612,142622200
0,9,"[48, 48, 48, 48, 48, 48, 48, 48, 48]","[3, 3, 5, 3, 3, 4, 5, 5, 5]","[3, 4, 2, 1, 6, 5, 4, 2, 3]",74.0668,0.7407,0.8342,0.7100,0:03:02,241852,12736584
0,8,"[128, 128, 128, 128, 128, 128, 128, 128]","[3, 5, 4, 5, 4, 3, 6, 5]","[5, 3, 1, 2, 1, 1, 5, 3]",83.3523,0.8227,0.8974,0.7996,0:03:01,1263715,63862946
0,9,"[160, 160, 160, 160, 160, 160, 160, 160, 160]","[5, 3, 5, 3, 6, 5, 6, 6, 3]","[4, 6, 4, 4, 6, 1, 5, 1, 4]",83.7659,0.8058,0.8976,0.7814,0:03:39,2781411,139320930
0,8,"[192, 192, 192, 192, 192, 192, 192, 192]","[4, 5, 4, 6, 5, 6, 5, 5]","[1, 2, 4, 6, 4, 3, 1, 1]",83.3626,0.8093,0.8993,0.7848,0:03:32,2884216,144296432
0,4,"[80, 80, 80, 80]","[6, 6, 5, 5]","[3, 2, 4, 1]",64.3367,0.6436,0.7653,0.6048,0:01:51,262244,12735352
0,4,"[64, 64, 64, 64]","[3, 4, 6, 5]","[3, 2, 5, 5]",61.6792,0.6170,0.7239,0.5732,0:01:50,212917,10298414
0,4,"[80, 80, 80, 80]","[6, 4, 6, 5]","[4, 5, 3, 5]",71.9057,0.7195,0.7904,0.6842,0:01:51,352404,17125752
0,10,"[144, 144, 144, 144, 144, 144, 144, 144, 144, 144]","[6, 3, 6, 4, 3, 4, 6, 5, 4, 4]","[5, 6, 3, 3, 6, 5, 3, 4, 5, 5]",82.1942,0.8042,0.8922,0.7787,0:03:51,2765812,138854968
0,10,"[192, 192, 192, 192, 192, 192, 192, 192, 192, 192]","[4, 3, 6, 4, 6, 6, 3, 5, 6, 5]","[6, 6, 4, 2, 1, 2, 2, 6, 3, 3]",81.5117,0.7893,0.8897,0.7626,0:04:15,4146628,207725560
0,6,"[176, 176, 176, 176, 176, 176]","[6, 5, 4, 3, 6, 5]","[4, 5, 4, 5, 1, 4]",80.7983,0.7878,0.8717,0.7610,0:02:49,2241000,110984496
0,10,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96]","[4, 5, 5, 6, 4, 4, 5, 3, 6, 4]","[4, 5, 5, 4, 4, 6, 3, 6, 3, 5]",80.1985,0.7935,0.8803,0.7671,0:03:28,1245223,63234234
0,4,"[192, 192, 192, 192]","[6, 3, 4, 6]","[2, 3, 5, 6]",81.2119,0.8101,0.8711,0.7852,0:02:11,1850128,90370560
0,5,"[48, 48, 48, 48, 48]","[3, 5, 5, 3, 4]","[3, 1, 6, 5, 3]",57.7707,0.5769,0.6789,0.5257,0:02:04,148558,7384020
0,8,"[96, 96, 96, 96, 96, 96, 96, 96]","[3, 5, 4, 4, 6, 4, 6, 3]","[4, 1, 4, 6, 5, 3, 2, 2]",81.7909,0.8179,0.8831,0.7948,0:02:54,837037,42489790
0,6,"[64, 64, 64, 64, 64, 64]","[3, 6, 3, 3, 4, 3]","[1, 1, 4, 3, 3, 3]",69.4964,0.6948,0.7980,0.6614,0:02:19,247096,12536048
0,4,"[192, 192, 192, 192]","[6, 5, 3, 3]","[2, 5, 6, 4]",81.3049,0.7969,0.8714,0.7707,0:02:11,1922506,93898364
0,5,"[160, 160, 160, 160, 160]","[4, 6, 3, 6, 4]","[3, 1, 6, 2, 2]",81.4083,0.8141,0.8811,0.7893,0:02:20,1291349,63709422
0,9,"[80, 80, 80, 80, 80, 80, 80, 80, 80]","[6, 3, 5, 5, 3, 3, 5, 4, 3]","[3, 3, 5, 4, 4, 1, 5, 1, 6]",82.3803,0.8239,0.8924,0.8011,0:03:05,675266,34603660
0,6,"[112, 112, 112, 112, 112, 112]","[4, 5, 3, 3, 3, 3]","[5, 1, 3, 5, 2, 5]",83.6418,0.8364,0.8892,0.8143,0:02:25,874830,43621172
0,7,"[112, 112, 112, 112, 112, 112, 112]","[3, 4, 6, 3, 5, 4, 6]","[4, 6, 6, 4, 4, 3, 3]",83.0834,0.8308,0.8895,0.8077,0:02:44,1150108,57520904
0,4,"[112, 112, 112, 112]","[5, 6, 6, 4]","[4, 4, 5, 2]",76.1038,0.7610,0.8327,0.7313,0:01:56,619458,30145388
0,8,"[144, 144, 144, 144, 144, 144, 144, 144]","[3, 4, 6, 6, 4, 5, 3, 3]","[5, 1, 6, 5, 2, 5, 1, 2]",82.5044,0.8095,0.8930,0.7848,0:03:10,1848244,92765176
0,10,"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]","[4, 4, 6, 4, 3, 4, 4, 3, 4, 3]","[6, 1, 1, 2, 6, 6, 6, 1, 6, 4]",77.6031,0.7728,0.8526,0.7444,0:03:18,513339,26627762
0,8,"[144, 144, 144, 144, 144, 144, 144, 144]","[6, 3, 6, 6, 5, 3, 6, 4]","[1, 2, 4, 6, 6, 6, 5, 6]",83.1248,0.8058,0.8952,0.7810,0:03:16,2222788,111054328
0,10,"[112, 112, 112, 112, 112, 112, 112, 112, 112, 112]","[4, 6, 6, 5, 4, 6, 5, 3, 6, 3]","[2, 1, 2, 4, 1, 3, 4, 1, 6, 4]",82.9077,0.8094,0.8965,0.7844,0:03:34,1248750,63784084
0,9,"[96, 96, 96, 96, 96, 96, 96, 96, 96]","[6, 5, 6, 4, 3, 5, 4, 4, 5]","[1, 5, 4, 3, 6, 4, 5, 4, 6]",81.9150,0.8108,0.8972,0.7866,0:03:12,1077799,54644730
0,7,"[32, 32, 32, 32, 32, 32, 32]","[6, 4, 6, 6, 3, 6, 3]","[4, 3, 3, 2, 1, 2, 2]",51.4011,0.5138,0.6103,0.4585,0:02:32,76268,4050088
0,9,"[64, 64, 64, 64, 64, 64, 64, 64, 64]","[4, 6, 5, 4, 4, 5, 6, 5, 5]","[6, 5, 1, 6, 2, 5, 1, 5, 2]",80.6121,0.8061,0.8542,0.7806,0:03:04,442440,22814288
0,9,"[96, 96, 96, 96, 96, 96, 96, 96, 96]","[4, 5, 5, 4, 5, 4, 3, 3, 6]","[3, 2, 5, 6, 4, 2, 2, 6, 1]",83.1972,0.8265,0.8990,0.8039,0:03:11,948103,48322554
0,8,"[112, 112, 112, 112, 112, 112, 112, 112]","[6, 5, 5, 5, 5, 5, 3, 3]","[2, 1, 3, 4, 4, 4, 5, 3]",83.2282,0.8262,0.8960,0.8032,0:03:02,1098688,55493088
0,9,"[96, 96, 96, 96, 96, 96, 96, 96, 96]","[4, 4, 3, 6, 4, 3, 4, 4, 5]","[1, 4, 3, 5, 4, 4, 6, 3, 5]",82.9594,0.8224,0.8888,0.7992,0:03:10,1022989,51982462
0,7,"[192, 192, 192, 192, 192, 192, 192]","[4, 4, 5, 5, 4, 6, 3]","[5, 6, 3, 2, 3, 1, 5]",81.9253,0.8174,0.8907,0.7930,0:03:11,2959876,147156856
0,7,"[144, 144, 144, 144, 144, 144, 144]","[6, 3, 6, 4, 5, 3, 4]","[3, 2, 4, 4, 1, 4, 1]",83.7556,0.8244,0.8957,0.8017,0:02:52,1431076,71752408
0,8,"[192, 192, 192, 192, 192, 192, 192, 192]","[4, 6, 3, 3, 3, 3, 3, 5]","[6, 4, 6, 4, 5, 1, 2, 2]",83.6935,0.8231,0.8893,0.7991,0:03:32,3480202,173452412
0,4,"[32, 32, 32, 32]","[3, 4, 5, 5]","[3, 1, 2, 4]",40.3578,0.4036,0.4854,0.3310,0:01:48,49342,2350964
0,5,"[32, 32, 32, 32, 32]","[3, 3, 6, 5, 6]","[4, 6, 2, 2, 3]",43.8528,0.4386,0.5271,0.3679,0:02:03,67762,3363500
0,4,"[32, 32, 32, 32]","[3, 4, 6, 4]","[5, 1, 2, 5]",42.1466,0.4214,0.5187,0.3483,0:01:48,55844,2674168
0,5,"[192, 192, 192, 192, 192]","[6, 4, 6, 3, 5]","[4, 1, 2, 1, 2]",79.4851,0.7737,0.8579,0.7449,0:02:28,1554250,76756988
0,8,"[32, 32, 32, 32, 32, 32, 32, 32]","[5, 6, 6, 6, 4, 5, 5, 5]","[4, 6, 5, 4, 5, 2, 2, 1]",55.4648,0.5545,0.6616,0.5040,0:02:47,105350,5586532
0,5,"[240, 240, 240, 240, 240]","[6, 5, 3, 6, 3]","[2, 2, 4, 1, 1]",78.0788,0.7732,0.8520,0.7441,0:02:43,2405536,118631520
0,6,"[48, 48, 48, 48, 48, 48]","[5, 4, 4, 5, 5, 3]","[4, 6, 4, 1, 3, 5]",63.9748,0.6390,0.7531,0.5948,0:02:18,180901,9152430
0,7,"[96, 96, 96, 96, 96, 96, 96]","[5, 6, 6, 6, 6, 6, 6]","[4, 5, 1, 3, 6, 5, 3]",82.6285,0.8166,0.8745,0.7924,0:02:42,799309,40222462
0,10,"[112, 112, 112, 112, 112, 112, 112, 112, 112, 112]","[5, 4, 6, 5, 3, 5, 3, 3, 3, 4]","[1, 2, 5, 5, 5, 5, 5, 4, 6, 1]",81.3463,0.8135,0.8897,0.7874,0:03:31,1529558,77520548
0,5,"[240, 240, 240, 240, 240]","[4, 5, 5, 6, 3]","[1, 2, 1, 2, 6]",79.5057,0.7861,0.8716,0.7578,0:02:43,2636416,129921120
0,7,"[240, 240, 240, 240, 240, 240, 240]","[6, 5, 3, 3, 5, 4, 4]","[6, 2, 4, 5, 1, 3, 2]",81.1085,0.7932,0.8799,0.7657,0:03:31,4371376,216898080
0,7,"[144, 144, 144, 144, 144, 144, 144]","[6, 5, 6, 5, 6, 5, 5]","[5, 4, 5, 4, 2, 2, 3]",81.5531,0.8041,0.8921,0.7789,0:02:57,1673824,83548864
0,8,"[112, 112, 112, 112, 112, 112, 112, 112]","[6, 4, 3, 6, 3, 5, 6, 4]","[1, 6, 6, 1, 1, 3, 4, 5]",83.0007,0.8214,0.8931,0.7979,0:03:00,1123888,56722400
0,8,"[48, 48, 48, 48, 48, 48, 48, 48]","[6, 6, 6, 5, 5, 3, 3, 5]","[3, 6, 5, 5, 1, 6, 1, 2]",63.2199,0.6323,0.7746,0.5875,0:02:48,228133,11871342
0,10,"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]","[3, 5, 3, 3, 4, 3, 3, 6, 6, 6]","[1, 2, 5, 6, 5, 3, 2, 2, 4, 4]",81.0774,0.7905,0.8864,0.7651,0:03:17,468433,24377878
0,6,"[48, 48, 48, 48, 48, 48]","[5, 4, 4, 6, 5, 5]","[4, 1, 5, 6, 2, 3]",64.5952,0.6462,0.7511,0.6027,0:02:18,171589,8700846
0,10,"[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[6, 5, 3, 3, 6, 3, 4, 3, 5, 3]","[4, 5, 6, 3, 1, 6, 3, 3, 2, 5]",81.6875,0.8163,0.8957,0.7915,0:04:06,3669216,183870624
0,6,"[48, 48, 48, 48, 48, 48]","[6, 4, 5, 4, 4, 6]","[4, 1, 3, 1, 6, 6]",67.6559,0.6764,0.7676,0.6385,0:02:19,172759,8786106
0,8,"[32, 32, 32, 32, 32, 32, 32, 32]","[4, 4, 5, 4, 3, 5, 6, 6]","[4, 6, 1, 5, 2, 5, 1, 4]",54.0378,0.5403,0.6550,0.4850,0:02:46,103794,5530476
0,5,"[48, 48, 48, 48, 48]","[4, 6, 6, 3, 6]","[5, 1, 4, 2, 6]",54.3170,0.5428,0.6489,0.4894,0:02:04,149728,7469280
0,10,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[4, 5, 3, 3, 5, 4, 3, 6, 3, 4]","[3, 2, 5, 4, 2, 1, 1, 1, 4, 6]",74.8320,0.7176,0.8289,0.6849,0:03:16,248014,13278132
0,5,"[240, 240, 240, 240, 240]","[4, 5, 3, 6, 5]","[6, 1, 4, 3, 2]",80.0744,0.7962,0.8655,0.7679,0:02:46,3098176,152500320
0,6,"[240, 240, 240, 240, 240, 240]","[4, 4, 6, 6, 4, 3]","[6, 3, 5, 5, 1, 6]",80.2089,0.7764,0.8765,0.7484,0:03:13,4485136,221390400
0,5,"[128, 128, 128, 128, 128]","[5, 6, 3, 3, 6]","[2, 3, 6, 6, 4]",80.7983,0.7992,0.8837,0.7730,0:02:13,1065711,52504746
0,6,"[144, 144, 144, 144, 144, 144]","[3, 5, 3, 3, 6, 4]","[1, 4, 1, 1, 1, 5]",81.9460,0.8175,0.8887,0.7931,0:02:30,1097140,54803896
0,4,"[48, 48, 48, 48]","[4, 4, 4, 3]","[1, 5, 1, 4]",52.0629,0.5159,0.6182,0.4554,0:01:49,107488,5206656
0,4,"[240, 240, 240, 240]","[4, 6, 5, 5]","[6, 6, 2, 6]",76.6725,0.7604,0.8406,0.7292,0:02:27,3327376,162637440
0,6,"[32, 32, 32, 32, 32, 32]","[6, 6, 6, 6, 5, 4]","[6, 6, 6, 5, 1, 4]",49.0435,0.4902,0.6066,0.4262,0:02:17,95026,4821740
0,5,"[80, 80, 80, 80, 80]","[6, 5, 3, 6, 5]","[2, 4, 4, 2, 6]",75.6592,0.7565,0.8115,0.7270,0:02:06,390958,19350548
