,layer_num,embed_dim,num_heads,mlp_ratio,max_OA,OA,AA,Kappa,retrain_time,num_params_subnet,flops
0,6,"[64, 64, 64, 64, 64, 64]","[5, 5, 6, 3, 3, 3]","[6, 4, 1, 6, 4, 5]",82.6792,0.8268,0.9304,0.8093,0:05:04,336355,16830114
0,8,"[96, 96, 96, 96, 96, 96, 96, 96]","[5, 6, 6, 5, 5, 6, 3, 4]","[5, 3, 2, 1, 1, 5, 1, 6]",86.0507,0.8605,0.9481,0.8461,0:05:52,781063,39733050
0,9,"[176, 176, 176, 176, 176, 176, 176, 176, 176]","[4, 3, 5, 5, 4, 5, 4, 4, 4]","[3, 4, 3, 1, 1, 1, 1, 3, 5]",91.1474,0.9115,0.9640,0.9018,0:06:43,2558161,128816086
0,7,"[192, 192, 192, 192, 192, 192, 192]","[6, 5, 5, 5, 6, 5, 4]","[4, 6, 2, 1, 3, 6, 6]",90.1573,0.8978,0.9611,0.8867,0:06:22,3179320,157825136
0,10,"[192, 192, 192, 192, 192, 192, 192, 192, 192, 192]","[6, 5, 3, 6, 6, 4, 6, 3, 4, 6]","[1, 6, 4, 2, 3, 1, 2, 2, 5, 2]",91.7212,0.9172,0.9665,0.9081,0:07:16,3631498,182521724
0,7,"[192, 192, 192, 192, 192, 192, 192]","[6, 4, 4, 4, 6, 4, 4]","[5, 3, 5, 2, 1, 1, 3]",90.9524,0.9095,0.9620,0.8996,0:06:17,2594128,129263232
0,4,"[192, 192, 192, 192]","[3, 4, 3, 3]","[6, 2, 1, 5]",88.8278,0.8793,0.9543,0.8664,0:05:12,1703056,83145216
0,4,"[112, 112, 112, 112]","[5, 6, 6, 3]","[2, 2, 2, 2]",82.9905,0.8299,0.9247,0.8125,0:05:02,443055,21513450
0,8,"[112, 112, 112, 112, 112, 112, 112, 112]","[3, 3, 5, 5, 3, 4, 3, 5]","[1, 3, 6, 4, 1, 5, 3, 1]",87.7609,0.8776,0.9509,0.8646,0:05:57,1051442,53194988
0,6,"[176, 176, 176, 176, 176, 176]","[4, 3, 3, 6, 4, 6]","[2, 4, 6, 4, 2, 6]",91.4718,0.9147,0.9646,0.9053,0:06:00,2303832,114020144
0,8,"[64, 64, 64, 64, 64, 64, 64, 64]","[3, 6, 4, 4, 5, 3, 3, 5]","[4, 5, 6, 5, 2, 1, 6, 1]",81.1885,0.8120,0.9284,0.7934,0:05:29,403299,20656034
0,6,"[240, 240, 240, 240, 240, 240]","[3, 5, 5, 6, 5, 6]","[3, 4, 1, 6, 4, 6]",91.6509,0.9165,0.9666,0.9073,0:06:24,4255216,210100800
0,6,"[240, 240, 240, 240, 240, 240]","[3, 4, 5, 4, 3, 4]","[1, 1, 4, 6, 2, 1]",93.0647,0.9199,0.9678,0.9112,0:06:18,3216256,159297600
0,5,"[240, 240, 240, 240, 240]","[6, 6, 4, 4, 3]","[5, 3, 4, 3, 4]",92.7929,0.9245,0.9683,0.9162,0:06:07,3445456,169434720
0,5,"[64, 64, 64, 64, 64]","[3, 6, 6, 5, 4]","[3, 6, 2, 3, 2]",77.0819,0.7708,0.8964,0.7486,0:05:00,237353,11740582
0,6,"[128, 128, 128, 128, 128, 128]","[3, 3, 3, 3, 3, 4]","[1, 2, 1, 3, 1, 2]",90.0776,0.9008,0.9571,0.8900,0:05:13,771570,38698604
0,10,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[3, 4, 4, 3, 6, 5, 5, 4, 6, 5]","[5, 3, 1, 4, 1, 2, 5, 6, 5, 5]",77.4813,0.7748,0.9164,0.7535,0:06:06,284869,15041838
0,5,"[96, 96, 96, 96, 96]","[3, 3, 5, 4, 3]","[1, 5, 2, 4, 2]",81.4322,0.8143,0.9255,0.7959,0:05:02,483373,23946622
0,6,"[48, 48, 48, 48, 48, 48]","[6, 6, 5, 6, 4, 6]","[4, 4, 2, 3, 6, 5]",76.3356,0.7633,0.9013,0.7408,0:05:08,186919,9463482
0,7,"[240, 240, 240, 240, 240, 240, 240]","[4, 3, 3, 3, 6, 5, 4]","[4, 2, 1, 6, 3, 6, 6]",93.2738,0.9328,0.9716,0.9253,0:06:42,4949536,245122080
0,5,"[176, 176, 176, 176, 176]","[6, 6, 5, 5, 6]","[3, 4, 1, 1, 6]",88.1547,0.8772,0.9540,0.8642,0:05:36,1619192,79782864
0,6,"[128, 128, 128, 128, 128, 128]","[3, 4, 3, 5, 5, 6]","[4, 5, 2, 6, 2, 1]",89.4129,0.8805,0.9543,0.8679,0:05:23,1099500,54695144
0,10,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96]","[6, 5, 3, 4, 5, 4, 6, 5, 4, 3]","[2, 4, 1, 3, 6, 5, 4, 6, 6, 4]",89.3229,0.8833,0.9569,0.8710,0:06:22,1171495,59621562
0,7,"[240, 240, 240, 240, 240, 240, 240]","[5, 4, 3, 5, 3, 6, 5]","[3, 4, 5, 1, 4, 2, 5]",92.8988,0.9290,0.9714,0.9212,0:06:37,4487776,222542880
0,7,"[192, 192, 192, 192, 192, 192, 192]","[3, 3, 3, 6, 3, 6, 5]","[3, 6, 5, 6, 4, 2, 3]",91.7306,0.9173,0.9664,0.9082,0:06:19,3257866,161692412
0,5,"[112, 112, 112, 112, 112]","[4, 5, 5, 3, 5]","[3, 3, 6, 3, 3]",87.1965,0.8674,0.9457,0.8534,0:05:04,748043,36910034
0,10,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80]","[3, 4, 5, 6, 4, 5, 4, 5, 3, 3]","[6, 6, 3, 6, 3, 2, 4, 5, 4, 2]",81.1669,0.8108,0.9330,0.7922,0:06:14,818472,41927984
0,6,"[112, 112, 112, 112, 112, 112]","[3, 5, 4, 6, 4, 4]","[3, 6, 6, 1, 6, 4]",88.5409,0.8782,0.9539,0.8653,0:05:21,1000827,49740978
0,4,"[48, 48, 48, 48]","[5, 6, 5, 4]","[1, 3, 4, 4]",69.2925,0.6929,0.8175,0.6634,0:04:43,111166,5347188
0,10,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80]","[4, 6, 6, 4, 5, 5, 5, 5, 4, 5]","[1, 2, 4, 3, 1, 5, 5, 6, 3, 5]",84.1962,0.8420,0.9439,0.8259,0:06:16,742484,38246712
0,4,"[64, 64, 64, 64]","[6, 3, 3, 4]","[3, 4, 4, 3]",75.8949,0.7589,0.8929,0.7359,0:04:44,205694,9949044
0,7,"[176, 176, 176, 176, 176, 176, 176]","[5, 6, 5, 5, 5, 4, 3]","[2, 5, 3, 3, 1, 2, 1]",90.5699,0.9057,0.9611,0.8954,0:06:15,1994424,99687056
0,6,"[96, 96, 96, 96, 96, 96]","[6, 3, 3, 6, 6, 4]","[2, 1, 4, 4, 1, 4]",87.3446,0.8734,0.9521,0.8602,0:05:11,558544,28043904
0,5,"[144, 144, 144, 144, 144]","[5, 6, 5, 6, 6]","[5, 4, 4, 1, 6]",86.2973,0.8629,0.9486,0.8487,0:05:23,1302472,64140944
0,6,"[160, 160, 160, 160, 160, 160]","[4, 6, 6, 3, 6, 3]","[5, 3, 1, 1, 1, 1]",88.5377,0.8758,0.9548,0.8628,0:05:33,1289894,64296932
0,5,"[144, 144, 144, 144, 144]","[5, 4, 5, 4, 4]","[2, 6, 4, 5, 6]",87.5518,0.8674,0.9521,0.8536,0:05:14,1427320,70237328
0,7,"[64, 64, 64, 64, 64, 64, 64]","[4, 5, 3, 3, 5, 5, 5]","[2, 1, 3, 2, 4, 1, 6]",78.3495,0.7830,0.9186,0.7621,0:05:10,294746,15078364
0,8,"[144, 144, 144, 144, 144, 144, 144, 144]","[6, 3, 5, 5, 6, 5, 5, 3]","[6, 2, 4, 4, 6, 5, 1, 3]",90.0158,0.8955,0.9600,0.8842,0:06:15,2008336,100497376
0,9,"[240, 240, 240, 240, 240, 240, 240, 240, 240]","[6, 4, 5, 3, 3, 3, 5, 6, 5]","[2, 3, 4, 1, 2, 1, 1, 1, 3]",92.2012,0.9220,0.9672,0.9133,0:07:18,4260256,213558240
0,5,"[240, 240, 240, 240, 240]","[6, 5, 6, 6, 4]","[4, 3, 3, 3, 4]",92.4394,0.9171,0.9663,0.9081,0:06:01,3214576,158145120
0,9,"[176, 176, 176, 176, 176, 176, 176, 176, 176]","[5, 5, 5, 3, 5, 3, 3, 4, 3]","[2, 6, 4, 3, 2, 1, 5, 2, 2]",90.0486,0.8946,0.9579,0.8833,0:06:44,2863852,143719240
0,9,"[80, 80, 80, 80, 80, 80, 80, 80, 80]","[4, 5, 4, 4, 5, 4, 3, 3, 3]","[3, 5, 1, 3, 5, 6, 4, 4, 1]",80.0981,0.8010,0.9286,0.7817,0:05:52,676878,34685588
0,4,"[240, 240, 240, 240]","[3, 5, 4, 5]","[6, 6, 1, 4]",91.9818,0.9198,0.9674,0.9110,0:05:27,2982016,145703040
0,9,"[64, 64, 64, 64, 64, 64, 64, 64, 64]","[6, 6, 4, 3, 6, 6, 4, 6, 3]","[4, 2, 2, 6, 5, 6, 5, 5, 2]",80.8284,0.8083,0.9286,0.7895,0:05:53,476238,24454612
0,8,"[240, 240, 240, 240, 240, 240, 240, 240]","[6, 6, 5, 4, 6, 6, 6, 4]","[2, 3, 5, 2, 5, 4, 3, 6]",92.6607,0.9266,0.9685,0.9184,0:07:12,5412976,268853760
0,7,"[32, 32, 32, 32, 32, 32, 32]","[3, 5, 5, 5, 6, 5, 3]","[1, 1, 6, 6, 5, 4, 5]",75.2480,0.7525,0.8874,0.7288,0:05:09,99014,5131812
0,10,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[4, 3, 5, 6, 5, 3, 3, 3, 4, 4]","[1, 6, 3, 2, 3, 6, 2, 6, 1, 1]",76.5512,0.7655,0.9079,0.7432,0:05:55,257518,13729716
0,7,"[144, 144, 144, 144, 144, 144, 144]","[4, 4, 6, 3, 4, 6, 4]","[2, 6, 5, 6, 5, 3, 1]",89.4466,0.8927,0.9589,0.8811,0:06:01,1808512,90173664
0,8,"[160, 160, 160, 160, 160, 160, 160, 160]","[3, 6, 4, 6, 6, 4, 6, 3]","[3, 2, 2, 1, 3, 4, 5, 6]",90.1981,0.8945,0.9591,0.8831,0:06:21,2214042,110847324
0,10,"[240, 240, 240, 240, 240, 240, 240, 240, 240, 240]","[3, 4, 4, 6, 5, 4, 3, 6, 4, 4]","[1, 5, 2, 5, 5, 3, 1, 2, 1, 5]",91.7409,0.9090,0.9670,0.8992,0:07:49,5878096,293737920
0,5,"[80, 80, 80, 80, 80]","[4, 5, 5, 6, 5]","[4, 5, 4, 3, 3]",77.5422,0.7754,0.9090,0.7538,0:04:58,405450,20059676
0,10,"[240, 240, 240, 240, 240, 240, 240, 240, 240, 240]","[4, 3, 5, 5, 3, 5, 4, 6, 4, 3]","[2, 6, 2, 4, 6, 6, 2, 4, 3, 2]",91.1830,0.9021,0.9636,0.8916,0:07:55,6686176,333251520
0,5,"[240, 240, 240, 240, 240]","[4, 4, 4, 6, 4]","[5, 2, 3, 4, 4]",92.7628,0.9244,0.9685,0.9161,0:06:00,3330016,163789920
0,4,"[144, 144, 144, 144]","[3, 4, 6, 4]","[5, 1, 4, 2]",84.2159,0.8318,0.9300,0.8146,0:04:56,889936,43392384
0,4,"[144, 144, 144, 144]","[5, 6, 3, 5]","[4, 5, 5, 1]",86.2064,0.8621,0.9462,0.8475,0:04:57,1010152,49224560
0,10,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80]","[3, 3, 4, 3, 3, 6, 5, 4, 3, 5]","[1, 4, 2, 6, 2, 6, 5, 3, 4, 3]",85.1404,0.8514,0.9478,0.8363,0:06:10,752780,38710056
0,6,"[80, 80, 80, 80, 80, 80]","[6, 3, 6, 6, 3, 6]","[4, 5, 4, 5, 2, 2]",81.1866,0.8118,0.9305,0.7932,0:05:11,467180,23375016
0,4,"[128, 128, 128, 128]","[4, 3, 6, 6]","[2, 2, 3, 5]",86.4586,0.8646,0.9406,0.8503,0:04:58,706046,34377588
0,5,"[96, 96, 96, 96, 96]","[3, 3, 4, 6, 5]","[1, 1, 1, 1, 4]",78.0795,0.7808,0.9154,0.7598,0:04:57,372205,18527614
0,4,"[96, 96, 96, 96]","[6, 5, 3, 5]","[5, 6, 5, 5]",81.1341,0.8114,0.9319,0.7927,0:04:49,574954,27977852
0,4,"[176, 176, 176, 176]","[6, 5, 3, 6]","[3, 1, 6, 1]",88.8307,0.8883,0.9545,0.8762,0:05:07,1245899,60763122
0,6,"[96, 96, 96, 96, 96, 96]","[4, 5, 6, 6, 4, 4]","[2, 2, 6, 2, 5, 5]",87.3277,0.8733,0.9499,0.8600,0:05:15,669325,33439294
0,10,"[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[5, 3, 4, 4, 5, 4, 3, 3, 5, 4]","[2, 6, 1, 6, 2, 2, 1, 3, 4, 4]",91.7231,0.9172,0.9643,0.9080,0:07:03,3239973,162896174
0,4,"[128, 128, 128, 128]","[3, 6, 5, 5]","[4, 3, 3, 5]",82.8095,0.8281,0.9341,0.8108,0:04:54,802674,39074924
0,6,"[64, 64, 64, 64, 64, 64]","[6, 4, 3, 3, 5, 5]","[4, 3, 3, 2, 5, 3]",79.1352,0.7914,0.9169,0.7711,0:05:02,287078,14439012
0,8,"[176, 176, 176, 176, 176, 176, 176, 176]","[5, 4, 6, 5, 5, 3, 5, 3]","[6, 5, 4, 3, 4, 2, 1, 2]",90.9983,0.9088,0.9644,0.8989,0:06:33,2739778,136881388
0,6,"[240, 240, 240, 240, 240, 240]","[4, 4, 5, 3, 4, 5]","[6, 3, 5, 6, 3, 6]",92.5594,0.9256,0.9694,0.9174,0:06:20,4832416,238324800
0,8,"[96, 96, 96, 96, 96, 96, 96, 96]","[6, 5, 5, 6, 6, 5, 4, 3]","[6, 2, 5, 3, 3, 2, 4, 3]",87.8678,0.8782,0.9532,0.8653,0:05:55,855175,43345722
0,10,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[4, 3, 5, 5, 3, 5, 3, 4, 5, 6]","[1, 3, 4, 2, 5, 4, 5, 1, 3, 2]",77.4175,0.7742,0.9185,0.7527,0:06:00,251692,13418664
0,8,"[192, 192, 192, 192, 192, 192, 192, 192]","[5, 5, 5, 3, 3, 6, 4, 6]","[2, 4, 6, 2, 3, 1, 1, 5]",91.5393,0.9154,0.9649,0.9061,0:06:35,3034366,151606644
0,9,"[80, 80, 80, 80, 80, 80, 80, 80, 80]","[3, 3, 5, 3, 5, 4, 6, 3, 3]","[4, 3, 2, 4, 1, 2, 2, 4, 6]",83.4162,0.8342,0.9323,0.8173,0:05:53,623420,32053896
0,4,"[240, 240, 240, 240]","[5, 3, 4, 5]","[2, 2, 2, 5]",92.1862,0.9213,0.9673,0.9127,0:05:23,2289376,111834240
0,5,"[176, 176, 176, 176, 176]","[6, 4, 3, 5, 3]","[5, 2, 3, 1, 2]",87.6634,0.8766,0.9532,0.8636,0:05:22,1495643,73750866
0,10,"[112, 112, 112, 112, 112, 112, 112, 112, 112, 112]","[5, 4, 6, 4, 5, 4, 6, 3, 4, 6]","[3, 6, 2, 2, 1, 5, 6, 6, 4, 6]",89.5123,0.8833,0.9545,0.8708,0:06:28,1579053,79898910
0,7,"[128, 128, 128, 128, 128, 128, 128]","[6, 5, 3, 3, 3, 5, 6]","[6, 5, 4, 3, 2, 6, 1]",89.3435,0.8934,0.9567,0.8819,0:05:45,1394400,69640928
0,10,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]","[5, 5, 4, 5, 4, 3, 5, 3, 5, 5]","[5, 6, 4, 1, 2, 6, 1, 3, 4, 3]",89.5216,0.8951,0.9590,0.8838,0:06:29,1854542,93784404
0,4,"[176, 176, 176, 176]","[5, 5, 5, 4]","[3, 5, 2, 4]",87.7412,0.8775,0.9534,0.8645,0:05:10,1435111,70027258
0,4,"[64, 64, 64, 64]","[5, 4, 5, 6]","[1, 2, 4, 1]",74.3048,0.7430,0.8698,0.7182,0:04:44,154604,7436520
0,7,"[64, 64, 64, 64, 64, 64, 64]","[6, 4, 6, 6, 5, 3, 4]","[6, 2, 5, 5, 5, 4, 2]",84.7494,0.8475,0.9414,0.8319,0:05:19,377565,19109790
0,4,"[64, 64, 64, 64]","[6, 6, 3, 5]","[6, 3, 4, 4]",76.7819,0.7678,0.8983,0.7455,0:04:45,228649,11031846
0,5,"[160, 160, 160, 160, 160]","[4, 6, 3, 5, 4]","[3, 6, 6, 2, 5]",88.2808,0.8777,0.9524,0.8647,0:05:24,1705441,83924470
0,9,"[48, 48, 48, 48, 48, 48, 48, 48, 48]","[3, 6, 6, 5, 5, 6, 5, 6, 6]","[5, 4, 3, 2, 5, 5, 5, 4, 5]",77.5938,0.7760,0.9189,0.7547,0:05:56,279877,14585550
0,10,"[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[5, 4, 4, 6, 4, 4, 6, 6, 4, 3]","[2, 4, 4, 4, 2, 2, 6, 2, 6, 1]",91.1980,0.9120,0.9640,0.9023,0:07:08,3364229,168967470
0,8,"[128, 128, 128, 128, 128, 128, 128, 128]","[3, 5, 6, 3, 6, 6, 5, 6]","[3, 3, 5, 1, 1, 4, 3, 4]",88.3009,0.8829,0.9559,0.8705,0:06:09,1361370,68590172
0,8,"[112, 112, 112, 112, 112, 112, 112, 112]","[5, 5, 4, 6, 4, 4, 3, 3]","[3, 5, 1, 1, 1, 2, 2, 2]",86.9489,0.8594,0.9486,0.8449,0:05:52,875042,44589804
0,4,"[96, 96, 96, 96]","[3, 4, 5, 3]","[2, 3, 4, 4]",84.0406,0.8404,0.9299,0.8241,0:04:46,427117,20776126
0,5,"[112, 112, 112, 112, 112]","[6, 6, 5, 4, 4]","[4, 6, 6, 4, 6]",86.4014,0.8548,0.9458,0.8398,0:05:08,948290,46664268
0,6,"[192, 192, 192, 192, 192, 192]","[5, 5, 6, 4, 6, 3]","[5, 2, 5, 4, 6, 4]",91.6274,0.9163,0.9660,0.9070,0:06:05,2885380,142622200
0,9,"[48, 48, 48, 48, 48, 48, 48, 48, 48]","[3, 3, 5, 3, 3, 4, 5, 5, 5]","[3, 4, 2, 1, 6, 5, 4, 2, 3]",77.0725,0.7707,0.9104,0.7489,0:05:43,242044,12736584
0,8,"[128, 128, 128, 128, 128, 128, 128, 128]","[3, 5, 4, 5, 4, 3, 6, 5]","[5, 3, 1, 2, 1, 1, 5, 3]",87.3643,0.8736,0.9543,0.8603,0:06:01,1264227,63862946
0,9,"[160, 160, 160, 160, 160, 160, 160, 160, 160]","[5, 3, 5, 3, 6, 5, 6, 6, 3]","[4, 6, 4, 4, 6, 1, 5, 1, 4]",90.5717,0.9014,0.9614,0.8907,0:06:42,2782051,139320930
0,8,"[192, 192, 192, 192, 192, 192, 192, 192]","[4, 5, 4, 6, 5, 6, 5, 5]","[1, 2, 4, 6, 4, 3, 1, 1]",91.6612,0.9136,0.9657,0.9042,0:06:34,2884984,144296432
0,4,"[80, 80, 80, 80]","[6, 6, 5, 5]","[3, 2, 4, 1]",75.8790,0.7589,0.8795,0.7353,0:04:52,262564,12735352
0,4,"[64, 64, 64, 64]","[3, 4, 6, 5]","[3, 2, 5, 5]",75.6493,0.7565,0.8878,0.7332,0:04:46,213173,10298414
0,4,"[80, 80, 80, 80]","[6, 4, 6, 5]","[4, 5, 3, 5]",76.0168,0.7602,0.8887,0.7372,0:04:49,352724,17125752
0,10,"[144, 144, 144, 144, 144, 144, 144, 144, 144, 144]","[6, 3, 6, 4, 3, 4, 6, 5, 4, 4]","[5, 6, 3, 3, 6, 5, 3, 4, 5, 5]",90.1508,0.8955,0.9604,0.8843,0:06:49,2766388,138854968
0,10,"[192, 192, 192, 192, 192, 192, 192, 192, 192, 192]","[4, 3, 6, 4, 6, 6, 3, 5, 6, 5]","[6, 6, 4, 2, 1, 2, 2, 6, 3, 3]",90.6861,0.9069,0.9629,0.8967,0:07:21,4147396,207725560
0,6,"[176, 176, 176, 176, 176, 176]","[6, 5, 4, 3, 6, 5]","[4, 5, 4, 5, 1, 4]",90.6458,0.8995,0.9608,0.8886,0:06:00,2241704,110984496
0,10,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96]","[4, 5, 5, 6, 4, 4, 5, 3, 6, 4]","[4, 5, 5, 4, 4, 6, 3, 6, 3, 5]",88.4003,0.8825,0.9504,0.8699,0:06:23,1245607,63234234
0,4,"[192, 192, 192, 192]","[6, 3, 4, 6]","[2, 3, 5, 6]",91.7118,0.9153,0.9670,0.9061,0:05:15,1850896,90370560
0,5,"[48, 48, 48, 48, 48]","[3, 5, 5, 3, 4]","[3, 1, 6, 5, 3]",72.9453,0.7294,0.8681,0.7035,0:04:55,148750,7384020
0,8,"[96, 96, 96, 96, 96, 96, 96, 96]","[3, 5, 4, 4, 6, 4, 6, 3]","[4, 1, 4, 6, 5, 3, 2, 2]",88.0347,0.8738,0.9522,0.8606,0:05:50,837421,42489790
0,6,"[64, 64, 64, 64, 64, 64]","[3, 6, 3, 3, 4, 3]","[1, 1, 4, 3, 3, 3]",82.7992,0.8233,0.9264,0.8055,0:04:59,247352,12536048
0,4,"[192, 192, 192, 192]","[6, 5, 3, 3]","[2, 5, 6, 4]",92.2706,0.9227,0.9681,0.9142,0:05:14,1923274,93898364
0,5,"[160, 160, 160, 160, 160]","[4, 6, 3, 6, 4]","[3, 1, 6, 2, 2]",89.2291,0.8923,0.9583,0.8807,0:05:21,1291989,63709422
0,9,"[80, 80, 80, 80, 80, 80, 80, 80, 80]","[6, 3, 5, 5, 3, 3, 5, 4, 3]","[3, 3, 5, 4, 4, 1, 5, 1, 6]",86.9846,0.8698,0.9474,0.8561,0:05:59,675586,34603660
0,6,"[112, 112, 112, 112, 112, 112]","[4, 5, 3, 3, 3, 3]","[5, 1, 3, 5, 2, 5]",87.9446,0.8794,0.9529,0.8666,0:05:16,875278,43621172
0,7,"[112, 112, 112, 112, 112, 112, 112]","[3, 4, 6, 3, 5, 4, 6]","[4, 6, 6, 4, 4, 3, 3]",88.4303,0.8833,0.9545,0.8708,0:05:43,1150556,57520904
0,4,"[112, 112, 112, 112]","[5, 6, 6, 4]","[4, 4, 5, 2]",85.0363,0.8504,0.9371,0.8347,0:04:54,619906,30145388
0,8,"[144, 144, 144, 144, 144, 144, 144, 144]","[3, 4, 6, 6, 4, 5, 3, 3]","[5, 1, 6, 5, 2, 5, 1, 2]",90.9636,0.9050,0.9627,0.8947,0:06:15,1848820,92765176
0,10,"[64, 64, 64, 64, 64, 64, 64, 64, 64, 64]","[4, 4, 6, 4, 3, 4, 4, 3, 4, 3]","[6, 1, 1, 2, 6, 6, 6, 1, 6, 4]",82.1167,0.8212,0.9385,0.8034,0:06:00,513595,26627762
0,8,"[144, 144, 144, 144, 144, 144, 144, 144]","[6, 3, 6, 6, 5, 3, 6, 4]","[1, 2, 4, 6, 6, 6, 5, 6]",89.7504,0.8973,0.9596,0.8862,0:06:21,2223364,111054328
0,10,"[112, 112, 112, 112, 112, 112, 112, 112, 112, 112]","[4, 6, 6, 5, 4, 6, 5, 3, 6, 3]","[2, 1, 2, 4, 1, 3, 4, 1, 6, 4]",89.1185,0.8846,0.9554,0.8723,0:06:27,1249198,63784084
0,9,"[96, 96, 96, 96, 96, 96, 96, 96, 96]","[6, 5, 6, 4, 3, 5, 4, 4, 5]","[1, 5, 4, 3, 6, 4, 5, 4, 6]",87.6165,0.8727,0.9522,0.8592,0:06:11,1078183,54644730
0,7,"[32, 32, 32, 32, 32, 32, 32]","[6, 4, 6, 6, 3, 6, 3]","[4, 3, 3, 2, 1, 2, 2]",62.4398,0.6242,0.7952,0.5916,0:05:11,76396,4050088
0,9,"[64, 64, 64, 64, 64, 64, 64, 64, 64]","[4, 6, 5, 4, 4, 5, 6, 5, 5]","[6, 5, 1, 6, 2, 5, 1, 5, 2]",83.2118,0.8321,0.9379,0.8151,0:05:53,442696,22814288
0,9,"[96, 96, 96, 96, 96, 96, 96, 96, 96]","[4, 5, 5, 4, 5, 4, 3, 3, 6]","[3, 2, 5, 6, 4, 2, 2, 6, 1]",86.9864,0.8698,0.9485,0.8562,0:06:07,948487,48322554
0,8,"[112, 112, 112, 112, 112, 112, 112, 112]","[6, 5, 5, 5, 5, 5, 3, 3]","[2, 1, 3, 4, 4, 4, 5, 3]",87.3577,0.8696,0.9526,0.8559,0:06:04,1099136,55493088
0,9,"[96, 96, 96, 96, 96, 96, 96, 96, 96]","[4, 4, 3, 6, 4, 3, 4, 4, 5]","[1, 4, 3, 5, 4, 4, 6, 3, 5]",89.2666,0.8923,0.9573,0.8807,0:06:06,1023373,51982462
0,7,"[192, 192, 192, 192, 192, 192, 192]","[4, 4, 5, 5, 4, 6, 3]","[5, 6, 3, 2, 3, 1, 5]",90.2361,0.9024,0.9612,0.8917,0:06:19,2960644,147156856
0,7,"[144, 144, 144, 144, 144, 144, 144]","[6, 3, 6, 4, 5, 3, 4]","[3, 2, 4, 4, 1, 4, 1]",89.4345,0.8909,0.9555,0.8792,0:05:54,1431652,71752408
0,8,"[192, 192, 192, 192, 192, 192, 192, 192]","[4, 6, 3, 3, 3, 3, 3, 5]","[6, 4, 6, 4, 5, 1, 2, 2]",93.0451,0.9305,0.9701,0.9227,0:06:36,3480970,173452412
0,4,"[32, 32, 32, 32]","[3, 4, 5, 5]","[3, 1, 2, 4]",44.8452,0.4477,0.5782,0.4020,0:04:39,49470,2350964
0,5,"[32, 32, 32, 32, 32]","[3, 3, 6, 5, 6]","[4, 6, 2, 2, 3]",51.0454,0.5099,0.6667,0.4686,0:04:53,67890,3363500
0,4,"[32, 32, 32, 32]","[3, 4, 6, 4]","[5, 1, 2, 5]",54.7357,0.5467,0.6629,0.5061,0:04:41,55972,2674168
0,5,"[192, 192, 192, 192, 192]","[6, 4, 6, 3, 5]","[4, 1, 2, 1, 2]",88.7735,0.8801,0.9532,0.8674,0:05:30,1555018,76756988
0,8,"[32, 32, 32, 32, 32, 32, 32, 32]","[5, 6, 6, 6, 4, 5, 5, 5]","[4, 6, 5, 4, 5, 2, 2, 1]",74.6648,0.7466,0.8812,0.7223,0:05:25,105478,5586532
0,5,"[240, 240, 240, 240, 240]","[6, 5, 3, 6, 3]","[2, 2, 4, 1, 1]",92.3109,0.9231,0.9675,0.9147,0:05:55,2406496,118631520
0,6,"[48, 48, 48, 48, 48, 48]","[5, 4, 4, 5, 5, 3]","[4, 6, 4, 1, 3, 5]",76.1931,0.7619,0.8994,0.7393,0:04:59,181093,9152430
0,7,"[96, 96, 96, 96, 96, 96, 96]","[5, 6, 6, 6, 6, 6, 6]","[4, 5, 1, 3, 6, 5, 3]",85.4994,0.8550,0.9448,0.8401,0:05:42,799693,40222462
0,10,"[112, 112, 112, 112, 112, 112, 112, 112, 112, 112]","[5, 4, 6, 5, 3, 5, 3, 3, 3, 4]","[1, 2, 5, 5, 5, 5, 5, 4, 6, 1]",87.8659,0.8739,0.9527,0.8607,0:06:26,1530006,77520548
0,5,"[240, 240, 240, 240, 240]","[4, 5, 5, 6, 3]","[1, 2, 1, 2, 6]",92.1234,0.9108,0.9650,0.9012,0:05:55,2637376,129921120
0,7,"[240, 240, 240, 240, 240, 240, 240]","[6, 5, 3, 3, 5, 4, 4]","[6, 2, 4, 5, 1, 3, 2]",92.9494,0.9295,0.9695,0.9216,0:06:39,4372336,216898080
0,7,"[144, 144, 144, 144, 144, 144, 144]","[6, 5, 6, 5, 6, 5, 5]","[5, 4, 5, 4, 2, 2, 3]",89.1560,0.8895,0.9575,0.8777,0:06:04,1674400,83548864
0,8,"[112, 112, 112, 112, 112, 112, 112, 112]","[6, 4, 3, 6, 3, 5, 6, 4]","[1, 6, 6, 1, 1, 3, 4, 5]",88.7660,0.8808,0.9535,0.8681,0:06:01,1124336,56722400
