layer_num,embed_dim,num_heads,mlp_ratio,dss,OA,flops,grasp,snip,zico,grad_norm,fisher,synflow,jacob_cov,zico_modified,zico_act,t_cet,NASWOT,croze,m_size,logsynflow
6,"[240, 240, 240, 240, 240, 240]","[3, 5, 5, 6, 5, 6]","[3, 4, 1, 6, 4, 6]",2775.556396484375,0.9165,210100800,-9.403799057006836,71.60858154296875,312.1672,15.85226821899414,0.6911188364028931,4.319288657467041,-3459.0713,235.2966,10.233848148148148,38597.773,184.0459889540582,597.3169555664062,11700736,1.220770409267061
6,"[240, 240, 240, 240, 240, 240]","[3, 4, 5, 4, 3, 4]","[1, 1, 4, 6, 2, 1]",2715.646728515625,0.9199,159297600,-10.716115951538086,61.64397811889648,303.739,15.758928298950195,0.4826635122299194,4.182527178560122,-2518.1212,232.3879,10.100107407407409,34887.305,176.58498495494638,598.5309448242188,9047392,1.082140753431304
5,"[240, 240, 240, 240, 240]","[6, 6, 4, 4, 3]","[5, 3, 4, 3, 4]",2782.924072265625,0.9245,169434720,-7.956292152404785,51.56170654296875,264.6179,12.29433822631836,0.529594898223877,4.321682298184896,-3596.4342,230.6524,10.136473913043478,29961.723,179.3931957290178,491.6748046875,7625776,1.2482361005240818
5,"[64, 64, 64, 64, 64]","[3, 6, 6, 5, 4]","[3, 6, 2, 3, 2]",107.6125717163086,0.7708,11740582,-0.5970349907875061,3.260125160217285,206.1119,2.831253290176392,0.0156239811331033,1.5683023552692248,-6217.4101,208.6494,8.861795652173914,19068.846,155.02186931345847,430.6144409179688,2155984,0.7311049072286551
6,"[128, 128, 128, 128, 128, 128]","[3, 3, 3, 3, 3, 4]","[1, 2, 1, 3, 1, 2]",479.6661071777344,0.9008,38698604,-3.896629810333252,15.590843200683594,270.581,8.509766578674316,0.2242276817560196,2.5272889222678714,-3924.9451,221.9943,9.483507407407409,28707.229,159.78057385094664,525.0123291015625,4048912,0.9025921881866452
10,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[3, 4, 4, 3, 6, 5, 5, 4, 6, 5]","[5, 3, 1, 4, 1, 2, 5, 6, 5, 5]",65.25665283203125,0.7748,15041838,-2.3423938751220703,8.986615180969238,370.501,8.46800708770752,0.0606521256268024,1.2601049877142023,-2066.5285,223.2361,8.547797674418604,36739.293,165.59384181584392,775.8320922851562,5861152,0.6588571389361881
5,"[96, 96, 96, 96, 96]","[3, 3, 5, 4, 3]","[1, 5, 2, 4, 2]",247.325439453125,0.8143,23946622,-1.654980182647705,8.324820518493652,219.9354,5.064290523529053,0.0974483639001846,2.0575668173041777,-5496.3041,212.9982,9.19048695652174,21817.928,159.8426385562638,441.97760009765625,2455408,0.8300355726096313
6,"[48, 48, 48, 48, 48, 48]","[6, 6, 5, 6, 4, 6]","[4, 4, 2, 3, 6, 5]",65.06878662109375,0.7633,9463482,-0.564555287361145,3.1962900161743164,231.7735,3.048593044281006,0.0260641891509294,1.26227590350004,-4818.3115,209.7729,8.759355555555556,21547.932,159.24401667346532,488.8105773925781,2629312,0.6594656333506919
7,"[240, 240, 240, 240, 240, 240, 240]","[4, 3, 3, 3, 6, 5, 4]","[4, 2, 1, 6, 3, 6, 6]",2740.828369140625,0.9328,245122080,-12.03899097442627,89.17803955078125,362.0902,18.53268241882324,0.5602686405181885,4.276686844181313,-2423.9706,240.1805,10.312551612903226,44454.617,185.93915629326105,672.6612548828125,12759328,1.179819958887947
5,"[176, 176, 176, 176, 176]","[6, 6, 5, 5, 6]","[3, 4, 1, 1, 6]",1194.3843994140625,0.8772,79782864,-2.463505983352661,19.44937515258789,245.4772,6.853524208068848,0.0950827375054359,3.3033507971777,-5100.9345,224.3481,9.743995652173911,27364.803,170.74164016170934,469.7930603027344,6721968,1.0648062921245582
6,"[128, 128, 128, 128, 128, 128]","[3, 4, 3, 5, 5, 6]","[4, 5, 2, 6, 2, 1]",497.3729553222656,0.8805,54695144,-2.038713932037353,18.13738441467285,277.3566,7.908684730529785,0.2522784173488617,2.588803184663448,-3958.2973,225.6615,9.601444444444445,31316.166,169.69638954613453,536.397216796875,5471632,0.9757325834943912
10,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96]","[6, 5, 3, 4, 5, 4, 6, 5, 4, 3]","[2, 4, 1, 3, 6, 5, 4, 6, 6, 4]",246.77394104003903,0.8833,59621562,-7.599390506744385,35.84583282470703,433.3935,17.007442474365234,0.1605136394500732,2.0565537573560797,-1643.884,233.8867,9.243806976744184,48301.277,178.86685301189075,861.6990966796875,11578288,0.8288922811211645
7,"[240, 240, 240, 240, 240, 240, 240]","[5, 4, 3, 5, 3, 6, 5]","[3, 4, 5, 1, 4, 2, 5]",2784.621337890625,0.929,222542880,-19.10289001464844,92.4567642211914,360.057,21.27497673034668,0.444975346326828,4.327096503042412,-2329.2374,240.0434,10.28793870967742,42838.324,184.12369350837696,675.8899536132812,14020000,1.2345843329103443
7,"[192, 192, 192, 192, 192, 192, 192]","[3, 3, 3, 6, 3, 6, 5]","[3, 6, 5, 6, 4, 2, 3]",1497.1749267578125,0.9173,161692412,-13.584757804870604,61.30528259277344,350.1662,16.34316062927246,0.5368508696556091,3.5901443030993505,-2779.2167,236.8525,10.166567741935484,41899.742,183.4438803716847,663.763671875,10577872,1.1054364226479263
5,"[112, 112, 112, 112, 112]","[4, 5, 5, 3, 5]","[3, 3, 6, 3, 3]",366.544189453125,0.8674,36910034,-1.7760844230651855,11.326186180114746,232.3171,5.556424617767334,0.0822738632559776,2.3200455331134435,-3905.2656,217.613,9.414526086956522,24620.22,167.78443201151683,461.0901794433594,3443840,0.9011021442638594
10,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80]","[3, 4, 5, 6, 4, 5, 4, 5, 3, 3]","[6, 6, 3, 6, 3, 2, 4, 5, 4, 2]",167.483154296875,0.8108,41927984,-2.976393222808838,17.812341690063477,420.4286,10.755844116210938,0.1050809323787689,1.8163663494759583,-2391.7404,233.268,9.044176744186046,45187.22,175.62358077766336,853.6748046875,9055616,0.7910251598517672
6,"[112, 112, 112, 112, 112, 112]","[3, 5, 4, 6, 4, 4]","[3, 6, 6, 1, 6, 4]",369.9779052734375,0.8782,49740978,-2.2779860496521,17.913162231445312,274.1182,7.891464233398437,0.1395836025476455,2.344864015917665,-3438.4417,223.2827,9.537622222222224,29984.436,173.2201660943619,530.1423950195312,4817344,0.9307121440560876
4,"[48, 48, 48, 48]","[5, 6, 5, 4]","[1, 3, 4, 4]",63.72283172607422,0.6929,5347188,-0.451216846704483,1.852272629737854,155.8314,1.9749096632003784,0.0144152650609612,1.2508107251014735,-8110.5533,195.476,8.425757894736842,12977.217,148.0748611856206,333.6184387207031,1117312,0.6484119939377706
10,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80]","[4, 6, 6, 4, 5, 5, 5, 5, 4, 5]","[1, 2, 4, 3, 1, 5, 5, 6, 3, 5]",160.5850067138672,0.842,38246712,-3.907510042190552,20.923545837402344,415.9823,12.277856826782228,0.1346337348222732,1.7747142164799112,-1847.7346,229.011,9.023611627906975,44929.848,173.6457973114147,810.6727294921875,10478656,0.7463335451248254
4,"[64, 64, 64, 64]","[6, 3, 3, 4]","[3, 4, 4, 3]",106.9814910888672,0.7589,9949044,-0.5604576468467712,3.07434606552124,168.2386,2.597438335418701,0.0163451433181762,1.5628073701955143,-6261.0936,202.2092,8.740494736842106,15058.99,153.6426193305231,336.6810913085937,1211728,0.7543037136128987
7,"[176, 176, 176, 176, 176, 176, 176]","[5, 6, 5, 5, 5, 4, 3]","[2, 5, 3, 3, 1, 2, 1]",1199.712158203125,0.9057,99687056,-3.663366317749024,30.711448669433597,335.2949,11.159356117248535,0.3038685321807861,3.314972677083688,-3513.3678,233.9271,9.91277741935484,39560.812,172.61951635243912,634.5462036132812,10897136,1.0756716231078371
6,"[96, 96, 96, 96, 96, 96]","[6, 3, 3, 6, 6, 4]","[2, 1, 4, 4, 1, 4]",245.24575805664065,0.8734,28043904,-2.572545528411865,11.98929500579834,259.7017,6.940042018890381,0.1803082376718521,2.03432459966416,-3279.6952,218.8687,9.299155555555556,26622.27,164.00711065396018,527.3792114257812,4408432,0.8115620857106478
5,"[144, 144, 144, 144, 144]","[5, 6, 5, 6, 6]","[5, 4, 4, 1, 6]",662.453857421875,0.8629,64140944,-1.836925983428955,15.603082656860352,242.9748,5.972847938537598,0.0658151432871818,2.8967033247099607,-5711.151,222.5429,9.652195652173912,27517.492,172.3285889041088,478.4788818359375,5529664,1.0399403102783251
6,"[160, 160, 160, 160, 160, 160]","[4, 6, 6, 3, 6, 3]","[5, 3, 1, 1, 1, 1]",925.5947265625,0.8758,64296932,-1.9705016613006592,16.68628692626953,280.8974,7.528266906738281,0.1393953561782837,3.1111893980651075,-4651.8104,228.8341,9.69185925925926,31267.27,164.40754746750363,541.2451782226562,7275952,1.0603435998982604
5,"[144, 144, 144, 144, 144]","[5, 4, 5, 4, 4]","[2, 6, 4, 5, 6]",661.9749755859375,0.8674,70237328,-1.527419090270996,17.380489349365234,242.8036,6.138253211975098,0.1558597981929779,2.8802440484578256,-5046.7083,221.2299,9.66935652173913,27547.629,174.45733468388818,458.5252380371094,4428784,1.02034858634579
7,"[64, 64, 64, 64, 64, 64, 64]","[4, 5, 3, 3, 5, 5, 5]","[2, 1, 3, 2, 4, 1, 6]",106.18341827392578,0.783,15078364,-1.3054105043411257,6.017311096191406,280.5584,4.853755950927734,0.0317327268421649,1.5482262897044166,-2539.8748,216.2546,8.993777419354839,27070.521,160.02791855072277,546.613037109375,3681424,0.7387845998642888
8,"[144, 144, 144, 144, 144, 144, 144, 144]","[6, 3, 5, 5, 6, 5, 5, 3]","[6, 2, 4, 4, 6, 5, 1, 3]",666.4638671875,0.8955,100497376,-2.267112970352173,32.42336654663086,373.7788,11.418607711791992,0.2122188657522201,2.8868550707231293,-3229.0593,236.5727,9.888711428571428,43826.664,179.54263295713605,734.3296508789062,11740768,1.0265849331246957
9,"[240, 240, 240, 240, 240, 240, 240, 240, 240]","[6, 4, 5, 3, 3, 3, 5, 6, 5]","[2, 3, 4, 1, 2, 1, 1, 1, 3]",2732.22607421875,0.922,213558240,-17.79684829711914,83.30194091796875,447.6023,23.428930282592773,0.3301556408405304,4.254807656308515,-2324.7395,246.1326,10.27657435897436,55835.715,179.57704720625827,824.8488159179688,22846336,1.1692264428764645
5,"[240, 240, 240, 240, 240]","[6, 5, 6, 6, 4]","[4, 3, 3, 3, 4]",2756.501708984375,0.9171,158145120,-9.651033401489258,49.63204574584961,261.8722,12.381207466125488,0.4806413054466247,4.309846790521988,-3776.7968,230.1301,10.1147,30915.023,177.79410156812816,489.7297058105469,8846416,1.218215744869667
9,"[176, 176, 176, 176, 176, 176, 176, 176, 176]","[5, 5, 5, 3, 5, 3, 3, 4, 3]","[2, 6, 4, 3, 2, 1, 5, 2, 2]",1209.9859619140625,0.8946,143719240,-10.240650177001951,54.33449935913086,431.8289,17.417741775512695,0.3800563514232635,3.329051871860869,-2522.6435,241.5471,10.065020512820512,52378.117,180.25395561489185,804.2975463867188,15233200,1.0925209341159388
9,"[80, 80, 80, 80, 80, 80, 80, 80, 80]","[4, 5, 4, 4, 5, 4, 3, 3, 3]","[3, 5, 1, 3, 5, 6, 4, 4, 1]",165.5151824951172,0.801,34685588,-2.090950727462769,12.883917808532717,374.8132,8.052621841430664,0.0832501798868179,1.796615541873514,-2714.2028,228.6552,9.382671794871795,40198.836,170.62981504010236,764.3133544921875,6827776,0.7713663662014802
4,"[240, 240, 240, 240]","[3, 5, 4, 5]","[6, 6, 1, 4]",2851.237548828125,0.9198,145703040,-10.254722595214844,51.2039794921875,213.9992,12.382357597351074,0.6467148065567017,4.399740707478486,-4489.6099,223.8988,9.937194736842104,24359.348,176.99818143496623,396.0686645507813,4686592,1.3323757221223786
9,"[64, 64, 64, 64, 64, 64, 64, 64, 64]","[6, 6, 4, 3, 6, 6, 4, 6, 3]","[4, 2, 2, 6, 5, 6, 5, 5, 2]",106.27277374267578,0.8083,24454612,-1.4210412502288818,9.25471305847168,361.6715,6.557257652282715,0.0721696615219116,1.551752125111392,-2119.7147,224.9916,9.21291282051282,37434.855,171.21472516816894,745.7061767578125,6845200,0.7449387561141751
8,"[240, 240, 240, 240, 240, 240, 240, 240]","[6, 6, 5, 4, 6, 6, 6, 4]","[2, 3, 5, 2, 5, 4, 3, 6]",2735.00048828125,0.9266,268853760,-25.92827796936035,113.22834777832033,409.7722,24.98530387878418,0.4784391522407532,4.260229395358181,-2341.9454,243.3029,10.38798,52182.65,187.28973282036367,776.3571166992188,21943744,1.162510492297315
7,"[32, 32, 32, 32, 32, 32, 32]","[3, 5, 5, 5, 6, 5, 3]","[1, 1, 6, 6, 5, 4, 5]",34.97099304199219,0.7525,5131812,-0.453656792640686,1.8740326166152956,242.0711,2.405918836593628,0.0182293392717838,1.0090449183861807,-5119.953,203.7314,8.409229032258065,21277.326,155.43239838322822,527.1088256835938,2015216,0.6226981107886189
10,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[4, 3, 5, 6, 5, 3, 3, 3, 4, 4]","[1, 6, 3, 2, 3, 6, 2, 6, 1, 1]",64.810302734375,0.7655,13729716,-1.2687350511550903,5.221186637878418,366.5767,5.7295403480529785,0.0372276753187179,1.2573863351086525,-2475.8411,220.5209,8.51460465116279,35933.387,162.58770130540805,742.7860717773438,5222752,0.6557158375305592
7,"[144, 144, 144, 144, 144, 144, 144]","[4, 4, 6, 3, 4, 6, 4]","[2, 6, 5, 6, 5, 3, 1]",671.3673706054688,0.8927,90173664,-3.4031152725219727,27.80514907836914,332.1602,10.064496040344238,0.2771920561790466,2.8890561060609343,-3391.7117,231.247,9.8561,37952.65,177.73772444447766,639.3548583984375,8470336,1.0281549582477965
8,"[160, 160, 160, 160, 160, 160, 160, 160]","[3, 6, 4, 6, 6, 4, 6, 3]","[3, 2, 2, 1, 3, 4, 5, 6]",912.8726196289062,0.8945,110847324,-5.393141746520996,42.13797378540039,379.5575,14.224493980407717,0.2002198547124862,3.060906578310778,-2872.6972,236.5778,9.97763142857143,45709.184,179.38772971313333,727.9990844726562,12999984,1.0066841974484646
10,"[240, 240, 240, 240, 240, 240, 240, 240, 240, 240]","[3, 4, 4, 6, 5, 4, 3, 6, 4, 4]","[1, 5, 2, 5, 5, 3, 1, 2, 1, 5]",2781.94482421875,0.909,293737920,-15.830739974975586,105.37091064453124,503.7441,24.74771499633789,0.4476347267627716,4.282350408414871,-2218.8145,248.4755,10.023337209302325,62704.934,188.67293287252167,925.6844482421876,27336256,1.1853383371155566
5,"[80, 80, 80, 80, 80]","[4, 5, 5, 6, 5]","[4, 5, 4, 3, 3]",166.5282745361328,0.7754,20059676,-0.924023985862732,6.139852523803711,217.6815,4.095784187316895,0.0500403568148613,1.805112694079071,-4609.324,213.0856,9.122704347826089,21048.379,161.43906769766298,449.1828002929688,2788976,0.7794157574935525
10,"[240, 240, 240, 240, 240, 240, 240, 240, 240, 240]","[4, 3, 5, 5, 3, 5, 4, 6, 4, 3]","[2, 6, 2, 4, 6, 6, 2, 4, 3, 2]",2782.072021484375,0.9021,333251520,-16.24986457824707,126.54816436767578,511.0759,27.580001831054688,0.4786585867404938,4.318253333833045,-2177.0465,250.1534,10.078841860465117,64492.953,190.7513793995573,946.452880859375,26803936,1.2395788663931435
5,"[240, 240, 240, 240, 240]","[4, 4, 4, 6, 4]","[5, 2, 3, 4, 4]",2765.808837890625,0.9244,163789920,-11.297883987426758,55.31761169433594,261.9688,13.482027053833008,0.6424150466918945,4.287252688118315,-3543.1885,230.3877,10.106495652173914,30629.902,178.4578989169658,495.4969787597656,7311616,1.2098134190018754
4,"[144, 144, 144, 144]","[3, 4, 6, 4]","[5, 1, 4, 2]",654.62255859375,0.8318,43392384,-2.0640125274658203,14.27825927734375,193.489,5.966994285583496,0.1793106496334076,2.8603874500258826,-4893.4491,214.9385,9.386694736842104,20336.865,163.794961600007,377.1598510742188,2815072,1.0004470329731705
4,"[144, 144, 144, 144]","[5, 6, 3, 5]","[4, 5, 5, 1]",661.4139404296875,0.8621,49224560,-2.119467735290528,14.016897201538086,194.0971,5.794071674346924,0.0742703080177307,2.8903016926778946,-6428.0649,215.3132,9.460842105263158,21285.824,166.4110772809513,384.52001953125,3120160,1.0370119927974883
10,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80]","[3, 3, 4, 3, 3, 6, 5, 4, 3, 5]","[1, 4, 2, 6, 2, 6, 5, 3, 4, 3]",161.42868041992188,0.8514,38710056,-3.5153980255126958,20.6805362701416,417.1227,12.216851234436035,0.119272656738758,1.7866709629828006,-1964.3637,229.3454,9.046918604651164,44631.914,175.31725254962552,832.4102783203125,8415456,0.7542563000955922
6,"[80, 80, 80, 80, 80, 80]","[6, 3, 6, 6, 3, 6]","[4, 5, 4, 5, 2, 2]",164.5877227783203,0.8118,23375016,-1.1914994716644287,8.131138801574707,256.6309,5.321740627288818,0.0817758217453956,1.8040037172381744,-4012.798,218.1823,9.22948888888889,25675.812,163.1435959783921,524.673828125,3949216,0.7784712468014732
4,"[128, 128, 128, 128]","[4, 3, 6, 6]","[2, 2, 3, 5]",484.5050964355469,0.8646,34377588,-2.9046757221221924,13.92079257965088,191.2531,6.280450820922852,0.1694468110799789,2.5366498821240384,-4685.846,211.7592,9.30298947368421,19994.756,162.1095349831748,369.7433776855469,2770832,0.9172659052128438
5,"[96, 96, 96, 96, 96]","[3, 3, 4, 6, 5]","[1, 1, 1, 1, 4]",242.5389709472656,0.7808,18527614,-0.9051331877708436,5.518319606781006,214.4066,3.9632318019866943,0.0278191175311803,2.022022327681043,-7173.4289,211.7184,9.04013043478261,20253.424,151.86068486804083,438.0638732910156,2812528,0.7992042906480492
4,"[96, 96, 96, 96]","[6, 5, 3, 5]","[5, 6, 5, 5]",252.64642333984372,0.8114,27977852,-1.54307222366333,9.748567581176758,186.1852,4.925312519073486,0.0936963707208633,2.0934639783372404,-4673.2374,209.9927,9.16677894736842,18157.293,166.65093408063942,358.6127624511719,2106736,0.8172703268501209
4,"[176, 176, 176, 176]","[6, 5, 3, 6]","[3, 1, 6, 1]",1167.894775390625,0.8883,60763122,-3.658758163452149,19.36620712280273,199.8394,7.116413593292236,0.1545627564191818,3.2748746983124875,-4094.4825,216.9367,9.541842105263155,20443.178,165.96661871272053,394.25146484375,3970368,1.0251100368914194
6,"[96, 96, 96, 96, 96, 96]","[4, 5, 6, 6, 4, 4]","[2, 2, 6, 2, 5, 5]",246.02061462402344,0.8733,33439294,-3.0826611518859863,14.415569305419922,264.3169,7.589755058288574,0.1177873834967613,2.045670250136027,-2656.2502,219.4746,9.375011111111112,27733.758,169.13142315272322,527.5092163085938,4574320,0.8197613978090885
10,"[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[5, 3, 4, 4, 5, 4, 3, 3, 5, 4]","[2, 6, 1, 6, 2, 2, 1, 3, 4, 4]",1206.6842041015625,0.9172,162896174,-3.97369384765625,72.72001647949219,477.7347,22.70632743835449,0.403363287448883,3.324192356820456,-1941.7635,244.3443,9.753786046511628,57648.887,182.9027783647977,892.3485717773438,18740448,1.0876239573364632
4,"[128, 128, 128, 128]","[3, 6, 5, 5]","[4, 3, 3, 5]",486.7424926757813,0.8281,39074924,-2.5548348426818848,14.665579795837402,192.0075,6.257480144500732,0.1371984928846359,2.5717871838714927,-4738.2966,213.3498,9.361552631578949,20848.736,165.74512199989226,383.6285095214844,2778512,0.9542114077776204
6,"[64, 64, 64, 64, 64, 64]","[6, 4, 3, 3, 5, 5]","[4, 3, 3, 2, 5, 3]",107.84709167480467,0.7914,14439012,-0.9323313236236572,5.067703723907471,244.2366,4.139918327331543,0.047135904431343,1.558045547888696,-5049.1447,214.1136,9.005596296296297,23598.648,160.22372413137035,509.6747131347656,2773840,0.7492275016245458
8,"[176, 176, 176, 176, 176, 176, 176, 176]","[5, 4, 6, 5, 5, 3, 5, 3]","[6, 5, 4, 3, 4, 2, 1, 2]",1232.310302734375,0.9088,136881388,-3.92371129989624,37.72881317138672,388.0777,11.962136268615724,0.2903674244880676,3.387317594311071,-3639.8427,240.2743,10.090551428571429,46080.5,180.15416255555303,721.8455810546875,13571072,1.1525176226238043
6,"[240, 240, 240, 240, 240, 240]","[4, 4, 5, 3, 4, 5]","[6, 3, 5, 6, 3, 6]",2818.80126953125,0.9256,238324800,-10.594395637512209,87.7697525024414,317.6536,17.938467025756836,0.7707571387290955,4.360177055445092,-2992.3879,236.9045,10.315537037037036,38627.94,186.4411979112082,610.035888671875,9887776,1.2798264879638737
8,"[96, 96, 96, 96, 96, 96, 96, 96]","[6, 5, 5, 6, 6, 5, 4, 3]","[6, 2, 5, 3, 3, 2, 4, 3]",249.64730834960935,0.8782,43345722,-1.4328126907348633,14.339118957519531,348.6797,7.565465927124023,0.1024278104305267,2.0648954466128373,-2382.4834,229.6711,9.536094285714286,37639.613,172.00037223753552,688.8553466796875,8251888,0.8393355452087405
10,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[4, 3, 5, 5, 3, 5, 3, 4, 5, 6]","[1, 3, 4, 2, 5, 4, 5, 1, 3, 2]",64.2362060546875,0.7742,13418664,-1.7794169187545776,7.473398208618164,370.6713,7.677525520324707,0.0785171240568161,1.2507136726669923,-2544.6333,220.2569,8.50243488372093,35966.805,162.57528035847224,771.6232299804688,5594752,0.6484592246831418
8,"[192, 192, 192, 192, 192, 192, 192, 192]","[5, 5, 5, 3, 3, 6, 4, 6]","[2, 4, 6, 2, 3, 1, 1, 5]",1447.7022705078125,0.9154,151606644,-9.01840591430664,53.875282287597656,389.6871,16.427671432495117,0.2912641167640686,3.531078142786214,-3118.1979,239.4025,10.129385714285714,46208.92,180.083380801203,725.6007690429688,15165904,1.0539031209024188
9,"[80, 80, 80, 80, 80, 80, 80, 80, 80]","[3, 3, 5, 3, 5, 4, 6, 3, 3]","[4, 3, 2, 4, 1, 2, 2, 4, 6]",162.80429077148438,0.8342,32053896,-3.1246533393859863,14.432306289672852,373.8087,9.440469741821287,0.1451453268527984,1.7906061214551985,-2869.9933,228.8134,9.385997435897435,39700.824,168.74857814949831,761.878173828125,6813376,0.7650054625380527
4,"[240, 240, 240, 240]","[5, 3, 4, 5]","[2, 2, 2, 5]",2710.712158203125,0.9213,111834240,-6.938614845275879,42.65339279174805,212.2682,11.301576614379885,0.4820490181446075,4.223218186816666,-3357.5441,221.2924,9.860505263157895,23660.22,171.0092451821939,400.3702087402344,4657792,1.1305235283798538
5,"[176, 176, 176, 176, 176]","[6, 4, 3, 5, 3]","[5, 2, 3, 1, 2]",1190.1756591796875,0.8766,73750866,-3.6063311100006095,20.6148624420166,245.349,7.725259780883789,0.1092634350061416,3.318882329185726,-5262.3775,225.1244,9.73928695652174,26795.52,167.086543239887,469.8194580078125,5129488,1.0721469305135545
10,"[112, 112, 112, 112, 112, 112, 112, 112, 112, 112]","[5, 4, 6, 4, 5, 4, 6, 3, 4, 6]","[3, 6, 2, 2, 1, 5, 6, 6, 4, 6]",369.8037414550781,0.8833,79898910,-4.682027816772461,36.46807861328125,448.1037,14.935674667358398,0.1365361660718917,2.3397292487575125,-1665.3956,237.4951,9.399872093023257,51685.297,181.10769484799653,877.7933959960938,14058080,0.9258432682028984
7,"[128, 128, 128, 128, 128, 128, 128]","[6, 5, 3, 3, 3, 5, 6]","[6, 5, 4, 3, 2, 6, 1]",500.4739685058594,0.8934,69640928,-2.942384958267212,24.795970916748047,323.2523,10.196194648742676,0.183275818824768,2.622342271157436,-3489.7772,231.0675,9.732783870967742,36445.48,175.13348492655246,643.0830078125,7535312,1.0035202233244718
10,"[128, 128, 128, 128, 128, 128, 128, 128, 128, 128]","[5, 5, 4, 5, 4, 3, 5, 3, 5, 5]","[5, 6, 4, 1, 2, 6, 1, 3, 4, 3]",497.0994873046875,0.8951,93784404,-6.458420753479004,40.13072967529297,456.856,16.342369079589844,0.2144901007413864,2.608515013340112,-2308.828,240.7348,9.47079069767442,53362.355,179.24107557334054,867.6021728515625,15015312,0.9970838303505944
4,"[176, 176, 176, 176]","[5, 5, 5, 4]","[3, 5, 2, 4]",1205.2662353515625,0.8775,70027258,-3.860046863555908,23.687021255493164,203.0776,7.946128845214844,0.2862375378608703,3.329004051251104,-4735.4221,217.8425,9.619863157894736,22722.084,168.6637543736774,384.579833984375,3799936,1.0901507581875194
4,"[64, 64, 64, 64]","[5, 4, 5, 6]","[1, 2, 4, 1]",105.13540649414062,0.743,7436520,-0.4396074414253235,2.3273487091064453,163.7248,2.259446620941162,0.0214139111340045,1.548201106073975,-9407.3416,199.3948,8.570394736842106,13908.872,145.6860984035581,330.8684997558594,1469264,0.7343264629889745
7,"[64, 64, 64, 64, 64, 64, 64]","[6, 4, 6, 6, 5, 3, 4]","[6, 2, 5, 5, 5, 4, 2]",107.74088287353516,0.8475,19109790,-0.8925597071647644,6.571935653686523,284.8159,4.884685516357422,0.0678790733218193,1.562906508088986,-3475.8371,219.1975,9.10916129032258,28442.107,165.899017968735,565.2796020507812,4167952,0.7559485786052846
4,"[64, 64, 64, 64]","[6, 6, 3, 5]","[6, 3, 4, 4]",107.06936645507812,0.7678,11031846,-0.6742099523544312,3.649721145629883,170.1461,2.8111374378204346,0.0292875152081251,1.5663869652998983,-5641.383,203.404,8.774384210526316,15217.607,156.25562614276686,335.3780517578125,1480784,0.7573661592396093
5,"[160, 160, 160, 160, 160]","[4, 6, 3, 5, 4]","[3, 6, 6, 2, 5]",946.8080444335938,0.8777,83924470,-1.5785529613494873,18.969650268554688,248.1454,6.298694133758545,0.1940948665142059,3.141695793761756,-4605.1008,223.6583,9.790956521739131,28898.861,175.0945287335806,478.9611206054688,4910256,1.0960667346444095
9,"[48, 48, 48, 48, 48, 48, 48, 48, 48]","[3, 6, 6, 5, 5, 6, 5, 6, 6]","[5, 4, 3, 2, 5, 5, 5, 4, 5]",65.52392578125,0.776,14585550,-0.992355465888977,6.349728584289551,342.8419,5.826584815979004,0.0521129742264747,1.2634501519270085,-2501.1182,221.0802,8.956830769230768,33611.43,166.45293633518577,718.9373779296875,5621632,0.6614539339622514
10,"[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[5, 4, 4, 6, 4, 4, 6, 6, 4, 3]","[2, 4, 4, 4, 2, 2, 6, 2, 6, 1]",1198.51171875,0.912,168967470,-11.846624374389648,67.81594848632812,483.2651,20.32239532470703,0.4600825607776642,3.294502934215142,-2208.2456,244.4957,9.7943,58011.367,184.74814419782615,922.4669189453124,21472928,1.0552620813755915
8,"[128, 128, 128, 128, 128, 128, 128, 128]","[3, 5, 6, 3, 6, 6, 5, 6]","[3, 3, 5, 1, 1, 4, 3, 4]",485.8370666503906,0.8829,68590172,-2.366986989974976,23.73078346252441,365.1742,10.217056274414062,0.1412454396486282,2.564758076692385,-2814.1625,233.0587,9.749291428571428,41573.395,173.90555275301074,721.799560546875,10941072,0.9477790085349512
8,"[112, 112, 112, 112, 112, 112, 112, 112]","[5, 5, 4, 6, 4, 4, 3, 3]","[3, 5, 1, 1, 1, 2, 2, 2]",364.7744445800781,0.8594,44589804,-4.092618942260742,16.331581115722656,348.0768,9.471324920654297,0.1069470196962356,2.3300778380119027,-3233.3393,230.5197,9.540894285714286,37573.99,166.65470883154703,680.3194580078125,8171968,0.9161224974878052
4,"[96, 96, 96, 96]","[3, 4, 5, 3]","[2, 3, 4, 4]",247.28379821777344,0.8404,20776126,-1.7821307182312012,8.125641822814941,183.1558,4.762626647949219,0.0957152247428894,2.0495637346612057,-4776.0804,207.6632,9.089826315789477,17270.01,158.87152413277298,364.9005126953125,1695088,0.8230309624341317
