,layer_num,embed_dim,num_heads,mlp_ratio,max_OA,OA,AA,Kappa,retrain_time,num_params_subnet,flops
0,5,"[80, 80, 80, 80, 80]","[5, 4, 4, 3, 6]","[2, 3, 4, 4, 6]",86.5407,0.8588,0.8771,0.8129,0:06:39,411837,20022632
0,5,"[64, 64, 64, 64, 64]","[3, 3, 3, 5, 4]","[2, 1, 3, 4, 6]",84.0058,0.8402,0.8894,0.7929,0:06:21,244532,11847794
0,6,"[128, 128, 128, 128, 128, 128]","[6, 4, 6, 4, 6, 4]","[4, 4, 3, 3, 3, 3]",89.4374,0.8939,0.8914,0.8582,0:06:51,1113847,54880756
0,8,"[240, 240, 240, 240, 240, 240, 240, 240]","[5, 5, 4, 3, 5, 5, 3, 3]","[6, 3, 3, 1, 1, 6, 2, 6]",89.4005,0.8911,0.8887,0.8555,0:07:38,5203209,257575920
0,7,"[112, 112, 112, 112, 112, 112, 112]","[6, 3, 4, 3, 4, 4, 4]","[6, 5, 6, 5, 2, 1, 4]",89.8780,0.8988,0.8923,0.8645,0:07:06,1137911,56457604
0,6,"[240, 240, 240, 240, 240, 240]","[5, 3, 5, 4, 6, 3]","[1, 3, 6, 3, 6, 1]",89.7605,0.8951,0.8817,0.8594,0:06:51,3814569,187533360
0,9,"[160, 160, 160, 160, 160, 160, 160, 160, 160]","[5, 3, 5, 3, 3, 6, 6, 3, 4]","[4, 5, 6, 2, 6, 4, 4, 5, 6]",89.4830,0.8949,0.8933,0.8597,0:07:51,3157573,156998856
0,4,"[176, 176, 176, 176]","[6, 4, 6, 5]","[6, 1, 4, 1]",88.3581,0.8770,0.8725,0.8368,0:06:02,1324922,63885990
0,7,"[160, 160, 160, 160, 160, 160, 160]","[4, 6, 4, 6, 4, 3, 3]","[1, 5, 1, 5, 2, 2, 5]",89.4130,0.8919,0.8883,0.8563,0:07:09,1872619,92814540
0,7,"[128, 128, 128, 128, 128, 128, 128]","[3, 4, 3, 6, 6, 6, 5]","[4, 4, 3, 6, 4, 3, 5]",90.5711,0.8992,0.8883,0.8646,0:07:18,1472994,72948134
0,5,"[176, 176, 176, 176, 176]","[6, 6, 4, 3, 4]","[1, 1, 6, 6, 3]",88.9681,0.8847,0.8633,0.8436,0:06:21,1760343,85941380
0,10,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[3, 5, 6, 4, 3, 5, 6, 4, 6, 6]","[3, 2, 6, 2, 3, 5, 5, 6, 2, 4]",86.3807,0.8623,0.8882,0.8186,0:08:13,294327,15312612
0,6,"[48, 48, 48, 48, 48, 48]","[5, 3, 4, 6, 5, 4]","[4, 3, 3, 4, 3, 4]",84.9683,0.8284,0.8717,0.7774,0:06:39,176583,8745828
0,6,"[192, 192, 192, 192, 192, 192]","[4, 6, 5, 3, 3, 4]","[1, 4, 4, 2, 5, 4]",89.9980,0.9000,0.8901,0.8668,0:06:52,2460291,121040444
0,6,"[192, 192, 192, 192, 192, 192]","[4, 6, 5, 5, 4, 4]","[1, 2, 3, 1, 2, 2]",85.7582,0.8337,0.8786,0.7848,0:06:41,1793469,88441528
0,8,"[64, 64, 64, 64, 64, 64, 64, 64]","[5, 6, 5, 4, 4, 5, 5, 4]","[4, 1, 2, 4, 6, 5, 1, 1]",79.7360,0.7820,0.8508,0.7175,0:07:30,358093,18163992
0,10,"[192, 192, 192, 192, 192, 192, 192, 192, 192, 192]","[6, 4, 5, 6, 6, 6, 3, 5, 6, 5]","[3, 4, 6, 3, 3, 4, 4, 4, 2, 5]",89.9980,0.8406,0.8847,0.7949,0:08:08,4384503,218488116
0,4,"[192, 192, 192, 192]","[6, 3, 3, 5]","[3, 4, 3, 6]",88.3806,0.8823,0.8690,0.8428,0:06:07,1866243,90295100
0,6,"[160, 160, 160, 160, 160, 160]","[3, 5, 6, 6, 3, 6]","[5, 4, 3, 6, 6, 4]",87.8881,0.8718,0.8877,0.8305,0:06:52,2125727,104445572
0,6,"[192, 192, 192, 192, 192, 192]","[6, 4, 3, 5, 4, 4]","[6, 1, 3, 1, 5, 4]",88.7931,0.8643,0.8840,0.8222,0:06:42,2460291,121040444
0,4,"[32, 32, 32, 32]","[3, 5, 5, 5]","[5, 4, 1, 5]",79.8160,0.7982,0.8133,0.7262,0:06:03,62417,2832144
0,7,"[80, 80, 80, 80, 80, 80, 80]","[6, 5, 6, 5, 4, 5, 4]","[6, 6, 2, 5, 5, 1, 5]",89.4580,0.8870,0.8846,0.8502,0:07:03,606157,30198952
0,5,"[128, 128, 128, 128, 128]","[5, 4, 5, 4, 3]","[4, 6, 2, 2, 3]",88.3343,0.8834,0.8827,0.8447,0:06:21,947441,46178160
0,5,"[240, 240, 240, 240, 240]","[4, 6, 5, 3, 3]","[2, 5, 5, 2, 4]",88.7706,0.8835,0.8697,0.8440,0:06:29,3351129,163801680
0,6,"[192, 192, 192, 192, 192, 192]","[5, 5, 6, 6, 5, 4]","[2, 1, 1, 3, 1, 4]",88.1731,0.8245,0.8697,0.7723,0:06:43,1865847,91969332
0,8,"[48, 48, 48, 48, 48, 48, 48, 48]","[3, 4, 6, 6, 5, 5, 4, 4]","[3, 5, 5, 1, 6, 3, 4, 3]",85.6457,0.8493,0.8815,0.8035,0:07:22,237783,12142116
0,5,"[240, 240, 240, 240, 240]","[4, 5, 6, 5, 3]","[1, 3, 1, 6, 6]",90.4230,0.8997,0.8907,0.8662,0:06:29,3235689,158156880
0,9,"[192, 192, 192, 192, 192, 192, 192, 192, 192]","[3, 6, 6, 4, 3, 3, 5, 6, 5]","[5, 6, 5, 6, 4, 1, 2, 5, 4]",90.1005,0.8999,0.8854,0.8657,0:07:49,4236861,210425656
0,5,"[112, 112, 112, 112, 112]","[5, 6, 5, 3, 3]","[4, 4, 2, 6, 6]",87.2044,0.8636,0.8753,0.8194,0:06:18,857339,41752508
0,10,"[112, 112, 112, 112, 112, 112, 112, 112, 112, 112]","[5, 4, 4, 3, 4, 4, 6, 3, 3, 5]","[3, 4, 2, 5, 3, 1, 1, 4, 2, 4]",90.0411,0.8622,0.8939,0.8201,0:08:10,1289208,65313178
0,7,"[192, 192, 192, 192, 192, 192, 192]","[3, 6, 5, 3, 5, 6, 3]","[3, 2, 1, 4, 6, 4, 6]",90.8455,0.9082,0.8944,0.8768,0:07:09,3051453,150778936
0,10,"[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[5, 4, 5, 6, 4, 6, 5, 3, 5, 5]","[6, 5, 6, 3, 1, 5, 3, 1, 5, 2]",89.0780,0.8908,0.8925,0.8547,0:08:10,3626808,181040090
0,7,"[80, 80, 80, 80, 80, 80, 80]","[6, 6, 6, 4, 4, 6, 3]","[2, 4, 4, 5, 6, 5, 3]",89.0505,0.8813,0.8899,0.8427,0:07:09,591339,29448860
0,4,"[128, 128, 128, 128]","[4, 4, 3, 3]","[4, 1, 2, 1]",87.5744,0.8706,0.8655,0.8278,0:05:58,586749,28021112
0,5,"[32, 32, 32, 32, 32]","[3, 6, 5, 4, 6]","[5, 1, 2, 4, 2]",81.6609,0.8166,0.8246,0.7514,0:06:17,64721,3086160
0,4,"[64, 64, 64, 64]","[3, 3, 3, 3]","[1, 2, 5, 1]",84.5833,0.8458,0.8772,0.7965,0:06:01,170557,7979832
0,6,"[64, 64, 64, 64, 64, 64]","[5, 4, 5, 5, 4, 6]","[4, 5, 5, 2, 3, 6]",89.0780,0.8854,0.8971,0.8488,0:06:37,333465,16414496
0,6,"[96, 96, 96, 96, 96, 96]","[6, 6, 6, 3, 4, 3]","[6, 2, 2, 2, 6, 5]",87.1081,0.8572,0.8892,0.8138,0:06:46,696681,34370784
0,4,"[32, 32, 32, 32]","[4, 5, 3, 4]","[1, 4, 1, 2]",77.8586,0.7786,0.7968,0.7004,0:06:00,48381,2173976
0,8,"[176, 176, 176, 176, 176, 176, 176, 176]","[3, 5, 6, 6, 5, 3, 3, 3]","[4, 4, 4, 6, 4, 2, 3, 6]",89.8630,0.8897,0.8950,0.8540,0:07:29,3125199,154946708
0,8,"[240, 240, 240, 240, 240, 240, 240, 240]","[4, 3, 4, 5, 5, 3, 6, 5]","[4, 4, 2, 6, 4, 5, 1, 3]",90.0280,0.9003,0.8862,0.8670,0:07:31,5318649,263220720
0,5,"[176, 176, 176, 176, 176]","[3, 3, 3, 4, 5]","[2, 2, 3, 1, 5]",88.7906,0.8791,0.8786,0.8380,0:06:27,1511124,73759490
0,9,"[240, 240, 240, 240, 240, 240, 240, 240, 240]","[6, 4, 3, 4, 3, 5, 4, 3, 5]","[1, 5, 4, 3, 6, 2, 2, 4, 4]",90.2530,0.9012,0.8804,0.8670,0:07:58,5782089,286952400
0,10,"[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[5, 3, 3, 4, 6, 5, 4, 3, 3, 4]","[4, 3, 2, 2, 1, 6, 2, 6, 2, 3]",89.7130,0.8829,0.8963,0.8459,0:08:10,3253333,162786904
0,8,"[240, 240, 240, 240, 240, 240, 240, 240]","[3, 5, 6, 4, 3, 6, 4, 4]","[2, 2, 2, 4, 2, 4, 5, 4]",89.3655,0.8866,0.8917,0.8502,0:07:42,4856889,240641520
0,7,"[160, 160, 160, 160, 160, 160, 160]","[5, 4, 6, 3, 6, 6, 3]","[3, 6, 5, 5, 2, 6, 2]",89.2880,0.8783,0.8862,0.8392,0:07:07,2280927,112740292
0,6,"[144, 144, 144, 144, 144, 144]","[3, 6, 5, 4, 4, 3]","[2, 3, 2, 1, 3, 4]",82.7596,0.8208,0.8777,0.7703,0:06:41,1193613,58875208
0,4,"[240, 240, 240, 240]","[5, 5, 5, 3]","[6, 6, 2, 4]",89.7830,0.8978,0.8715,0.8623,0:06:04,3118569,151359600
0,8,"[48, 48, 48, 48, 48, 48, 48, 48]","[3, 4, 3, 3, 5, 5, 3, 3]","[3, 3, 6, 1, 1, 5, 1, 4]",83.0683,0.8271,0.8657,0.7767,0:07:30,209847,10787364
0,5,"[96, 96, 96, 96, 96]","[5, 6, 3, 6, 6]","[5, 5, 1, 6, 3]",89.7905,0.8971,0.8899,0.8627,0:06:17,602982,29370334
0,10,"[32, 32, 32, 32, 32, 32, 32, 32, 32, 32]","[3, 3, 5, 4, 5, 4, 3, 6, 5, 4]","[5, 1, 2, 3, 3, 3, 2, 4, 2, 4]",83.1583,0.8316,0.8344,0.7726,0:08:07,117055,6296836
0,4,"[192, 192, 192, 192]","[4, 4, 5, 5]","[5, 2, 6, 4]",89.5530,0.8955,0.8728,0.8587,0:06:02,1938621,93822904
0,7,"[112, 112, 112, 112, 112, 112, 112]","[5, 3, 5, 5, 5, 4, 5]","[5, 6, 1, 5, 4, 2, 3]",89.4287,0.8814,0.8953,0.8435,0:07:12,1060056,52635898
0,8,"[80, 80, 80, 80, 80, 80, 80, 80]","[4, 4, 4, 5, 5, 6, 6, 6]","[3, 3, 4, 4, 1, 6, 1, 4]",87.6206,0.8642,0.8902,0.8205,0:07:27,580311,29287748
0,10,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96]","[3, 3, 3, 3, 4, 6, 5, 3, 3, 6]","[5, 4, 3, 1, 6, 2, 5, 4, 3, 5]",87.3756,0.8738,0.8967,0.8344,0:08:06,1125126,56963998
0,9,"[96, 96, 96, 96, 96, 96, 96, 96, 96]","[6, 4, 4, 3, 6, 4, 4, 4, 3]","[4, 4, 1, 3, 5, 6, 5, 4, 3]",87.4256,0.8246,0.8859,0.7745,0:07:46,1032201,52010784
0,4,"[128, 128, 128, 128]","[4, 6, 6, 4]","[4, 3, 4, 3]",87.3400,0.8734,0.8615,0.8301,0:05:59,784125,37654904
0,5,"[240, 240, 240, 240, 240]","[6, 3, 5, 5, 4]","[2, 1, 3, 4, 6]",89.3430,0.8903,0.8806,0.8515,0:06:31,3120249,152512080
0,9,"[112, 112, 112, 112, 112, 112, 112, 112, 112]","[3, 6, 5, 4, 5, 3, 3, 4, 4]","[3, 1, 2, 5, 3, 3, 2, 1, 4]",89.7330,0.8792,0.9021,0.8418,0:07:49,1112024,56170170
0,8,"[32, 32, 32, 32, 32, 32, 32, 32]","[3, 6, 5, 5, 6, 5, 3, 3]","[2, 3, 3, 2, 3, 2, 6, 5]",81.2684,0.8127,0.8560,0.7553,0:07:26,101785,5264896
0,8,"[192, 192, 192, 192, 192, 192, 192, 192]","[5, 4, 4, 6, 3, 6, 5, 4]","[2, 2, 5, 1, 5, 6, 2, 5]",88.7606,0.8781,0.8903,0.8393,0:07:30,3348477,166151608
0,9,"[144, 144, 144, 144, 144, 144, 144, 144, 144]","[6, 5, 6, 5, 4, 5, 4, 4, 6]","[6, 3, 1, 2, 2, 2, 2, 3, 5]",89.0605,0.8898,0.8818,0.8524,0:07:58,1899477,95231640
0,10,"[192, 192, 192, 192, 192, 192, 192, 192, 192, 192]","[6, 4, 6, 6, 6, 6, 4, 3, 5, 3]","[2, 5, 2, 4, 4, 3, 2, 3, 6, 3]",89.6530,0.8965,0.8929,0.8620,0:08:13,4091907,204207164
0,7,"[32, 32, 32, 32, 32, 32, 32]","[3, 5, 4, 3, 3, 5, 5]","[5, 1, 4, 5, 5, 2, 1]",79.6835,0.7969,0.8120,0.7282,0:06:59,91685,4653768
0,9,"[144, 144, 144, 144, 144, 144, 144, 144, 144]","[4, 4, 6, 6, 5, 6, 4, 3, 5]","[3, 4, 1, 4, 4, 6, 3, 2, 6]",89.3668,0.8925,0.8920,0.8556,0:07:55,2193105,109588640
0,8,"[64, 64, 64, 64, 64, 64, 64, 64]","[6, 5, 3, 5, 6, 3, 3, 4]","[1, 2, 3, 5, 2, 6, 5, 3]",85.4732,0.8446,0.8879,0.7989,0:07:22,383120,19385562
0,9,"[144, 144, 144, 144, 144, 144, 144, 144, 144]","[4, 4, 3, 4, 6, 5, 4, 6, 6]","[3, 3, 2, 2, 2, 3, 3, 6, 5]",88.9118,0.8891,0.8874,0.8519,0:07:55,2028957,101592232
0,5,"[112, 112, 112, 112, 112]","[4, 3, 6, 6, 5]","[4, 5, 4, 6, 3]",86.9932,0.8649,0.8690,0.8183,0:06:19,856888,41725754
0,4,"[64, 64, 64, 64]","[6, 4, 3, 6]","[1, 2, 6, 2]",77.8261,0.7784,0.8570,0.7199,0:06:02,185774,8695918
0,8,"[48, 48, 48, 48, 48, 48, 48, 48]","[3, 5, 5, 6, 5, 5, 5, 5]","[6, 4, 2, 1, 2, 2, 2, 5]",82.7784,0.8168,0.8809,0.7643,0:07:22,207507,10616844
0,6,"[64, 64, 64, 64, 64, 64]","[5, 5, 6, 3, 3, 3]","[6, 4, 1, 6, 4, 5]",84.8833,0.8172,0.8738,0.7638,0:06:38,341980,16833250
0,8,"[96, 96, 96, 96, 96, 96, 96, 96]","[5, 6, 6, 5, 5, 6, 3, 4]","[5, 3, 2, 1, 1, 5, 1, 6]",87.3656,0.8650,0.8908,0.8221,0:07:25,789504,39737754
0,9,"[176, 176, 176, 176, 176, 176, 176, 176, 176]","[4, 3, 5, 5, 4, 5, 4, 4, 4]","[3, 4, 3, 1, 1, 1, 1, 3, 5]",87.7456,0.8774,0.8761,0.8363,0:07:57,2573642,128824710
0,7,"[192, 192, 192, 192, 192, 192, 192]","[6, 5, 5, 5, 6, 5, 4]","[4, 6, 2, 1, 3, 6, 6]",88.3806,0.8775,0.8851,0.8381,0:07:12,3196209,157834544
0,10,"[192, 192, 192, 192, 192, 192, 192, 192, 192, 192]","[6, 5, 3, 6, 6, 4, 6, 3, 4, 6]","[1, 6, 4, 2, 3, 1, 2, 2, 5, 2]",90.2030,0.8999,0.8854,0.8650,0:08:10,3648387,182531132
0,7,"[192, 192, 192, 192, 192, 192, 192]","[6, 4, 4, 4, 6, 4, 4]","[5, 3, 5, 2, 1, 1, 3]",89.9455,0.8973,0.8872,0.8633,0:07:12,2611017,129272640
0,4,"[192, 192, 192, 192]","[3, 4, 3, 3]","[6, 2, 1, 5]",88.7181,0.8872,0.8710,0.8486,0:06:01,1719945,83154624
0,4,"[112, 112, 112, 112]","[5, 6, 6, 3]","[2, 2, 2, 2]",88.6056,0.8776,0.8913,0.8380,0:06:01,452904,21518938
0,8,"[112, 112, 112, 112, 112, 112, 112, 112]","[3, 3, 5, 5, 3, 4, 3, 5]","[1, 3, 6, 4, 1, 5, 3, 1]",89.9580,0.8883,0.9037,0.8522,0:07:24,1061291,53200476
0,6,"[176, 176, 176, 176, 176, 176]","[4, 3, 3, 6, 4, 6]","[2, 4, 6, 4, 2, 6]",89.3055,0.8894,0.8841,0.8518,0:06:49,2319313,114028768
0,8,"[64, 64, 64, 64, 64, 64, 64, 64]","[3, 6, 4, 4, 5, 3, 3, 5]","[4, 5, 6, 5, 2, 1, 6, 1]",85.3557,0.8529,0.8905,0.8082,0:07:28,408924,20659170
0,6,"[240, 240, 240, 240, 240, 240]","[3, 5, 5, 6, 5, 6]","[3, 4, 1, 6, 4, 6]",90.1205,0.8930,0.8872,0.8579,0:06:50,4276329,210112560
0,6,"[240, 240, 240, 240, 240, 240]","[3, 4, 5, 4, 3, 4]","[1, 1, 4, 6, 2, 1]",88.1831,0.8592,0.8810,0.8152,0:06:45,3237369,159309360
0,5,"[240, 240, 240, 240, 240]","[6, 6, 4, 4, 3]","[5, 3, 4, 3, 4]",88.9706,0.8897,0.8839,0.8530,0:06:28,3466569,169446480
0,5,"[64, 64, 64, 64, 64]","[3, 6, 6, 5, 4]","[3, 6, 2, 3, 2]",82.7184,0.8272,0.8659,0.7726,0:06:24,242978,11743718
0,6,"[128, 128, 128, 128, 128, 128]","[3, 3, 3, 3, 3, 4]","[1, 2, 1, 3, 1, 2]",84.7676,0.8477,0.8609,0.7952,0:06:45,782827,38704876
0,10,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[3, 4, 4, 3, 6, 5, 5, 4, 6, 5]","[5, 3, 1, 4, 1, 2, 5, 6, 5, 5]",86.6057,0.8551,0.8854,0.8102,0:08:04,289086,15044190
0,5,"[96, 96, 96, 96, 96]","[3, 3, 5, 4, 3]","[1, 5, 2, 4, 2]",85.9407,0.8594,0.8795,0.8139,0:06:18,491814,23951326
0,6,"[48, 48, 48, 48, 48, 48]","[6, 6, 5, 6, 4, 6]","[4, 4, 2, 3, 6, 5]",85.9932,0.8463,0.8682,0.7978,0:06:44,191136,9465834
0,7,"[240, 240, 240, 240, 240, 240, 240]","[4, 3, 3, 3, 6, 5, 4]","[4, 2, 1, 6, 3, 6, 6]",90.6480,0.9065,0.8938,0.8751,0:07:16,4970649,245133840
0,5,"[176, 176, 176, 176, 176]","[6, 6, 5, 5, 6]","[3, 4, 1, 1, 6]",87.8881,0.8735,0.8810,0.8323,0:06:21,1634673,79791488
0,6,"[128, 128, 128, 128, 128, 128]","[3, 4, 3, 5, 5, 6]","[4, 5, 2, 6, 2, 1]",89.2505,0.8773,0.8802,0.8356,0:06:47,1110757,54701416
0,10,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96]","[6, 5, 3, 4, 5, 4, 6, 5, 4, 3]","[2, 4, 1, 3, 6, 5, 4, 6, 6, 4]",88.0706,0.8525,0.8944,0.8087,0:08:08,1179936,59626266
0,7,"[240, 240, 240, 240, 240, 240, 240]","[5, 4, 3, 5, 3, 6, 5]","[3, 4, 5, 1, 4, 2, 5]",90.2480,0.9025,0.8882,0.8693,0:07:17,4508889,222554640
0,7,"[192, 192, 192, 192, 192, 192, 192]","[3, 3, 3, 6, 3, 6, 5]","[3, 6, 5, 6, 4, 2, 3]",90.1830,0.9019,0.8875,0.8686,0:07:06,3274755,161701820
0,5,"[112, 112, 112, 112, 112]","[4, 5, 5, 3, 5]","[3, 3, 6, 3, 3]",87.3413,0.8673,0.8807,0.8244,0:06:27,757892,36915522
0,10,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80]","[3, 4, 5, 6, 4, 5, 4, 5, 3, 3]","[6, 6, 3, 6, 3, 2, 4, 5, 4, 2]",90.2405,0.8861,0.8951,0.8491,0:08:08,825505,41931904
0,6,"[112, 112, 112, 112, 112, 112]","[3, 5, 4, 6, 4, 4]","[3, 6, 6, 1, 6, 4]",85.3226,0.8465,0.8814,0.8001,0:06:40,1010676,49746466
0,4,"[48, 48, 48, 48]","[5, 6, 5, 4]","[1, 3, 4, 4]",78.3511,0.7835,0.8287,0.7130,0:05:54,115383,5349540
0,10,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80]","[4, 6, 6, 4, 5, 5, 5, 5, 4, 5]","[1, 2, 4, 3, 1, 5, 5, 6, 3, 5]",87.1956,0.8478,0.8955,0.8034,0:08:07,749517,38250632
0,4,"[64, 64, 64, 64]","[6, 3, 3, 4]","[3, 4, 4, 3]",85.8982,0.8591,0.8826,0.8142,0:06:01,211319,9952180
0,7,"[176, 176, 176, 176, 176, 176, 176]","[5, 6, 5, 5, 5, 4, 3]","[2, 5, 3, 3, 1, 2, 1]",89.8630,0.8986,0.8880,0.8635,0:07:04,2009905,99695680
0,6,"[96, 96, 96, 96, 96, 96]","[6, 3, 3, 6, 6, 4]","[2, 1, 4, 4, 1, 4]",83.7183,0.8181,0.8770,0.7665,0:06:45,566985,28048608
0,5,"[144, 144, 144, 144, 144]","[5, 6, 5, 6, 6]","[5, 4, 4, 1, 6]",88.3893,0.8839,0.8801,0.8448,0:06:29,1315137,64148000
0,6,"[160, 160, 160, 160, 160, 160]","[4, 6, 6, 3, 6, 3]","[5, 3, 1, 1, 1, 1]",88.4818,0.8734,0.8872,0.8333,0:06:40,1303967,64304772
0,5,"[144, 144, 144, 144, 144]","[5, 4, 5, 4, 4]","[2, 6, 4, 5, 6]",90.4342,0.8997,0.8905,0.8662,0:06:18,1439985,70244384
0,7,"[64, 64, 64, 64, 64, 64, 64]","[4, 5, 3, 3, 5, 5, 5]","[2, 1, 3, 2, 4, 1, 6]",85.3432,0.8059,0.8758,0.7524,0:07:06,300371,15081500
0,8,"[144, 144, 144, 144, 144, 144, 144, 144]","[6, 3, 5, 5, 6, 5, 5, 3]","[6, 2, 4, 4, 6, 5, 1, 3]",88.6831,0.8721,0.8899,0.8319,0:07:26,2021001,100504432
0,9,"[240, 240, 240, 240, 240, 240, 240, 240, 240]","[6, 4, 5, 3, 3, 3, 5, 6, 5]","[2, 3, 4, 1, 2, 1, 1, 1, 3]",89.4805,0.8902,0.8803,0.8525,0:07:56,4281369,213570000
0,5,"[240, 240, 240, 240, 240]","[6, 5, 6, 6, 4]","[4, 3, 3, 3, 4]",90.1530,0.8881,0.8806,0.8515,0:06:24,3235689,158156880
0,9,"[176, 176, 176, 176, 176, 176, 176, 176, 176]","[5, 5, 5, 3, 5, 3, 3, 4, 3]","[2, 6, 4, 3, 2, 1, 5, 2, 2]",90.5655,0.8926,0.8912,0.8577,0:07:51,2879333,143727864
0,9,"[80, 80, 80, 80, 80, 80, 80, 80, 80]","[4, 5, 4, 4, 5, 4, 3, 3, 3]","[3, 5, 1, 3, 5, 6, 4, 4, 1]",84.6633,0.8221,0.8808,0.7710,0:07:47,683911,34689508
0,4,"[240, 240, 240, 240]","[3, 5, 4, 5]","[6, 6, 1, 4]",87.9931,0.8799,0.8647,0.8389,0:06:03,3003129,145714800
0,9,"[64, 64, 64, 64, 64, 64, 64, 64, 64]","[6, 6, 4, 3, 6, 6, 4, 6, 3]","[4, 2, 2, 6, 5, 6, 5, 5, 2]",87.2306,0.8503,0.8878,0.8051,0:07:49,481863,24457748
0,8,"[240, 240, 240, 240, 240, 240, 240, 240]","[6, 6, 5, 4, 6, 6, 6, 4]","[2, 3, 5, 2, 5, 4, 3, 6]",90.2180,0.8982,0.8927,0.8643,0:07:37,5434089,268865520
0,7,"[32, 32, 32, 32, 32, 32, 32]","[3, 5, 5, 5, 6, 5, 3]","[1, 1, 6, 6, 5, 4, 5]",83.8658,0.8387,0.8728,0.7903,0:07:01,101823,5133380
0,10,"[48, 48, 48, 48, 48, 48, 48, 48, 48, 48]","[4, 3, 5, 6, 5, 3, 3, 3, 4, 4]","[1, 6, 3, 2, 3, 6, 2, 6, 1, 1]",83.1483,0.8315,0.8692,0.7785,0:08:05,261735,13732068
0,7,"[144, 144, 144, 144, 144, 144, 144]","[4, 4, 6, 3, 4, 6, 4]","[2, 6, 5, 6, 5, 3, 1]",89.1255,0.8842,0.8917,0.8465,0:07:10,1821177,90180720
0,8,"[160, 160, 160, 160, 160, 160, 160, 160]","[3, 6, 4, 6, 6, 4, 6, 3]","[3, 2, 2, 1, 3, 4, 5, 6]",89.4168,0.8796,0.8967,0.8416,0:07:34,2228115,110855164
0,10,"[240, 240, 240, 240, 240, 240, 240, 240, 240, 240]","[3, 4, 4, 6, 5, 4, 3, 6, 4, 4]","[1, 5, 2, 5, 5, 3, 1, 2, 1, 5]",90.3680,0.9036,0.8962,0.8715,0:08:10,5899209,293749680
0,5,"[80, 80, 80, 80, 80]","[4, 5, 5, 6, 5]","[4, 5, 4, 3, 3]",84.4758,0.8289,0.8794,0.7774,0:06:25,412483,20063596
0,10,"[240, 240, 240, 240, 240, 240, 240, 240, 240, 240]","[4, 3, 5, 5, 3, 5, 4, 6, 4, 3]","[2, 6, 2, 4, 6, 6, 2, 4, 3, 2]",89.9080,0.8991,0.8916,0.8657,0:08:12,6707289,333263280
0,5,"[240, 240, 240, 240, 240]","[4, 4, 4, 6, 4]","[5, 2, 3, 4, 4]",88.8556,0.8719,0.8807,0.8312,0:06:28,3351129,163801680
0,4,"[144, 144, 144, 144]","[3, 4, 6, 4]","[5, 1, 4, 2]",88.1056,0.8801,0.8677,0.8390,0:06:05,902601,43399440
0,4,"[144, 144, 144, 144]","[5, 6, 3, 5]","[4, 5, 5, 1]",86.2207,0.8595,0.8569,0.8110,0:06:02,1022817,49231616
0,10,"[80, 80, 80, 80, 80, 80, 80, 80, 80, 80]","[3, 3, 4, 3, 3, 6, 5, 4, 3, 5]","[1, 4, 2, 6, 2, 6, 5, 3, 4, 3]",89.6580,0.8690,0.8955,0.8282,0:08:12,759813,38713976
0,6,"[80, 80, 80, 80, 80, 80]","[6, 3, 6, 6, 3, 6]","[4, 5, 4, 5, 2, 2]",86.8857,0.8479,0.8843,0.8025,0:06:36,474213,23378936
0,4,"[128, 128, 128, 128]","[4, 3, 6, 6]","[2, 2, 3, 5]",90.1055,0.8922,0.8909,0.8568,0:06:04,717303,34383860
0,5,"[96, 96, 96, 96, 96]","[3, 3, 4, 6, 5]","[1, 1, 1, 1, 4]",87.1281,0.8469,0.8872,0.8007,0:06:20,380646,18532318
0,4,"[96, 96, 96, 96]","[6, 5, 3, 5]","[5, 6, 5, 5]",88.6931,0.8814,0.8686,0.8410,0:06:02,583395,27982556
0,4,"[176, 176, 176, 176]","[6, 5, 3, 6]","[3, 1, 6, 1]",85.7782,0.8578,0.8486,0.8072,0:05:57,1261380,60771746
0,6,"[96, 96, 96, 96, 96, 96]","[4, 5, 6, 6, 4, 4]","[2, 2, 6, 2, 5, 5]",87.8531,0.8629,0.8984,0.8213,0:06:44,677766,33443998
0,10,"[176, 176, 176, 176, 176, 176, 176, 176, 176, 176]","[5, 3, 4, 4, 5, 4, 3, 3, 5, 4]","[2, 6, 1, 6, 2, 2, 1, 3, 4, 4]",90.5955,0.9041,0.8949,0.8718,0:08:16,3255454,162904798
0,4,"[128, 128, 128, 128]","[3, 6, 5, 5]","[4, 3, 3, 5]",89.2318,0.8923,0.8817,0.8558,0:06:02,813931,39081196
0,6,"[64, 64, 64, 64, 64, 64]","[6, 4, 3, 3, 5, 5]","[4, 3, 3, 2, 5, 3]",86.8432,0.8461,0.8862,0.8012,0:06:43,292703,14442148
0,8,"[176, 176, 176, 176, 176, 176, 176, 176]","[5, 4, 6, 5, 5, 3, 5, 3]","[6, 5, 4, 3, 4, 2, 1, 2]",89.8830,0.8923,0.8855,0.8569,0:07:29,2755259,136890012
